구|URL_ID|카페명|평점|리뷰개수|주소|영업시간|전화번호|홈페이지주소|태그|메뉴|대표사진주소|
도봉구|1553976296|도봉관|3.5|50건|서울 도봉구 노해로 261 1층|영업시간&매일 11:00 ~ 21:00|02-991-1231|www.instagram.com/dobongwan|#디저트카페 #감성카페 #제로페이|메뉴 이름: 바스크치즈케이크 가격: 7,000&메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 라떼 가격: 4,500&메뉴 이름: 초콜릿라떼 가격: 5,000&메뉴 이름: 말차라떼 가격: 5,000&메뉴 이름: 레몬에이드 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1046556052
도봉구|22547060|스타벅스 쌍문역점|3.4|16건|서울 도봉구 도봉로 480|영업시간&월~토 07:00 ~ 22:00&일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|
도봉구|519080844|스타벅스 쌍문도봉로|3.7|7건|서울 도봉구 도봉로 444|영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00|||#카페 #카카오페이||
도봉구|1668192705|카페7179|4.0|3건|서울 도봉구 도봉로110길 97 1층|영업시간&월,화,목,금 11:00 ~ 21:00&토,일 11:00 ~ 22:00&휴무일&수요일|010-9870-9717|www.instagram.com/cafe7179|#디저트카페 #디저트카페 #로스팅전문 #분위기좋은 #수제디저트 #수제케이크 #애견동반식당 #애견동반카페 #제로페이|메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 단호박라떼 가격: 4,500&메뉴 이름: 자몽에이드 가격: 5,500&메뉴 이름: 샤워애플 가격: 5,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_606587775
도봉구|1087965647|온도감|4.3|6건|서울 도봉구 도당로 66-1 1층|영업시간&월~토 12:00 ~ 20:00&휴무일&일요일||www.instagram.com/ondogam_|#카페 #감성카페 #제로페이|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 라떼 가격: 4,600&메뉴 이름: 녹차라떼 가격: 4,900&메뉴 이름: 초코 가격: 4,900&메뉴 이름: 피치 블로썸 (온) 가격: 5,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F6F1DF63465F14AA3AE8B524886D015F7
도봉구|2084988667|키웨스트 연산군묘점|3.6|10건|서울 도봉구 방학로17길 85 1,2층||||#카페 #제로페이|메뉴 이름: 모카프라페 (R) 가격: 5,500&메뉴 이름: 티프라페 (R) 가격: 5,800&메뉴 이름: 카페라떼 (R) 가격: 4,300&메뉴 이름: 카푸치노 (R) 가격: 4,300&메뉴 이름: 카페모카 (R) 가격: 5,300|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F77C06F29C46943D998FEDE47BA197426
도봉구|1747187669|알레싸|3.9|8건|서울 도봉구 도봉로150다길 28 지음재힐스 상가동 2층 203호|영업시간&매일 11:00 ~ 22:00|02-6221-6949|www.instagram.com/alessa_coffee_and_tea|#카페 #데이트코스 #루프탑있는 #분위기좋은||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1B3C68A5071A4FA6ACF4A437CF0713F7
도봉구|697641350|스타벅스 창동이마트점|4.4|11건|서울 도봉구 노해로65길 4|영업시간&월,목,금,토,일 10:00 ~ 22:30&화,수 10:00 ~ 21:30|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F02B19983F80145519FC1CDD97FD93EBA
도봉구|491600096|오픈더도어|4.0|20건|서울 도봉구 도봉로 489 2층|영업시간&매일 11:00 ~ 21:30||www.instagram.com/cafe_open_the_door|#카페 #감성카페 #디저트카페 #베이커리카페 #제로페이|메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 바닐라라떼 가격: 4,500&메뉴 이름: 허브티 가격: 5,000&메뉴 이름: 밀크티 가격: 5,500&메뉴 이름: 바닐라 까눌레 가격: 3,000&메뉴 이름: 얼그레이 까눌레 가격: 3,300&메뉴 이름: 쏠티카라멜 휘낭시에 가격: 2,500&메뉴 이름: 애플시나몬 휘낭시에 가격: 2,500&메뉴 이름: 무화과 휘낭시에 가격: 2,500&메뉴 이름: 말차 휘낭시에 가격: 2,000&메뉴 이름: 아몬드 휘낭시에 가격: 2,000&메뉴 이름: 무화과파운드 가격: 4,000&메뉴 이름: 오렌지파운드 가격: 4,000&메뉴 이름: 레몬마들렌 가격: 2,000&메뉴 이름: 초코마들렌 가격: 2,000&메뉴 이름: 피칸파이 가격: 3,500&메뉴 이름: 레몬커드가토 가격: 2,500&메뉴 이름: 비지탕틴느쇼콜라 가격: 2,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F42B9EDECEDD7431F93796A4DC1700B21
도봉구|21544366|투썸플레이스 창동역점|3.3|3건|서울 도봉구 노해로 381 1층|영업시간&매일 08:00 ~ 23:30|02-994-2388|www.twosome.co.kr|#커피전문점 #카카오페이 #제로페이||
도봉구|2002605651|도봉산커피|4.6|10건|서울 도봉구 도봉산4가길 4|영업시간&매일 08:00 ~ 22:00|010-9945-7145|www.instagram.com/dobongsancoffee|#커피전문점 #디저트카페 #로스팅전문 #분위기좋은 #야외테라스 #핸드드립전문점 #제로페이|메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 카푸치노 가격: 3,500&메뉴 이름: 키위바나나 쥬스 가격: 4,800&메뉴 이름: 오렌지자몽 쥬스 가격: 4,800|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F53CC594E0B1942C29E9009AB2E2E2E6B
도봉구|19530655|산과산사이커피로드|4.7|9건|서울 도봉구 도봉로180가길 96 4층|영업시간&매일 09:00 ~ 23:00|070-4177-8197||#카페 #로스팅전문 #제로페이|메뉴 이름: 아메리카노 가격: 3,300&메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 카페모카 가격: 4,300&메뉴 이름: 핸드드립 가격: 5,000&메뉴 이름: 카라멜 프라페 가격: 4,800|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA1DDFDA8A0914BBEB9C91202B599514E
도봉구|447862448|카페더로비|3.9|10건|서울 도봉구 방학로 171-5|영업시간&화~일 11:00 ~ 23:00&휴무일&월요일|02-954-1715||#카페 #루프탑있는 #북카페 #비스트로 #빈티지분위기 #제로페이|메뉴 이름: 로비커피 가격: 5,000&메뉴 이름: 핑크솔트 카라멜마끼아또 가격: 4,800&메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 캐모마일 가격: 5,000|
도봉구|1246426011|로로옴 rrm|4.4|12건|서울 도봉구 도봉로152가길 152|영업시간&월~금 11:00 ~ 20:00&토,일 11:00 ~ 21:00&이용시 주의 사항&평일 주문마감 19:30 / 주말 주문마감 20:30|02-6091-8800|www.instagram.com/roro_om.official|#카페 #도봉카페 #도봉커피 #디저트 #카페 #커피 #제로페이|메뉴 이름: 로로옴 가격: 5,000&메뉴 이름: 컴파운드 버터 & 큐브 가격: 5,800&메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 라떼 가격: 5,000&메뉴 이름: 모카 라떼 가격: 5,500&메뉴 이름: 바닐라 라떼 가격: 5,500&메뉴 이름: 연유 라떼 가격: 5,500&메뉴 이름: 콜드브루 가격: 5,000&메뉴 이름: 콜드브루 라떼 가격: 5,500&메뉴 이름: 디카페인 콜드브루 가격: 5,000&메뉴 이름: 디카페인 콜드브루 라떼 가격: 5,500&메뉴 이름: 리얼 초콜릿 가격: 6,000&메뉴 이름: 한라봉 에이드 가격: 6,000&메뉴 이름: 히비스커스 자두 아이스티 가격: 6,000&메뉴 이름: 브라우니 가격: 4,800&메뉴 이름: 초코 테린느 가격: 6,800&메뉴 이름: 치즈 테린느 가격: 6,800&메뉴 이름: 얼그레이 밀크티 가격: 6,000&메뉴 이름: 솔티버터 크림라떼 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF56205E47223494982968FA54A1D4535
도봉구|38242363|디아망 강북본점|4.0|7건|서울 도봉구 도봉로 575 삼환프라자 405호|영업시간&매일 10:00 ~ 21:00&휴무일&연중무휴|02-997-0210|diamantkids.co.kr|#키즈카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC1F994CB8A244803BC6DFF3562180B57
도봉구|17736089|투썸플레이스 쌍문역점|1.5|2건|서울 도봉구 도봉로 461 원형빌딩 1층|영업시간&월~토 08:30 ~ 22:00&일 10:00 ~ 22:00|02-998-2377|www.twosome.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDBF244BE38994E59A70C0985E2D5E1F2
도봉구|861389811|투썸플레이스 방학역점|2.6|13건|서울 도봉구 도봉로 696 2층|영업시간&월~금 09:00 ~ 23:00&토,일 09:00 ~ 24:00|02-954-7799|www.twosome.co.kr|#커피전문점 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0AD5EEE68F3046098EC5ECDC7DE204EB
도봉구|609301855|카페푸쿠푸쿠|0.0|0건|서울 도봉구 노해로45길 17 1층|영업시간&화~토 11:00 ~ 19:00&휴무일&월,일요일|0507-1303-5711|www.instagram.com/cafe__pukupuku|#커피전문점 #디저트카페 #수제케이크 #제로페이|메뉴 이름: 마카롱 가격: 2,200&메뉴 이름: 케이크 가격: 변동가격|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA9F9301623F44F92AE781FF29B1D31FF
도봉구|21605277|투썸플레이스 도봉보건소점|3.8|12건|서울 도봉구 도봉로 578|영업시간&매일 09:00 ~ 22:00 (7월1일부터 ~ 23:00까지)||www.twosome.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3EC2D195DC0D4EC5AD8BBF99317FB43C
도봉구|1315491519|티끌|4.6|5건|서울 도봉구 노해로 235|영업시간&월~토 11:00 ~ 20:00&휴무일&일요일|||#커피전문점 #제로페이|메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 트끌모아커피 (아인슈페너) 가격: 5,000&메뉴 이름: 레몬에이드 가격: 4,500&메뉴 이름: 자몽에이드 가격: 4,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDE915D7549D443ACA7316F18368DD7DE
도봉구|779650889|카페에덴|3.8|4건|서울 도봉구 방학로 306|영업시간&월~금 11:00 ~ 22:30&토,일 11:00 ~ 23:00|02-3491-3331|www.instagram.com/cafeeden_b|#커피전문점 #데이트코스 #친목모임 #회식장소|메뉴 이름: 아메리카노(Hot) 가격: 4,300&메뉴 이름: 에스프레소 가격: 4,000&메뉴 이름: 카페라떼(Hot) 가격: 4,900&메뉴 이름: 자몽 에이드 가격: 5,900&메뉴 이름: 초코무스 가격: 4,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F51BDAEF3DB974E96ABC495E64570A9C5
도봉구|346649554|투썸플레이스 쌍문중앙점|3.0|7건|서울 도봉구 도봉로 482|영업시간&월~금 07:00 ~ 23:00&토,일 08:00 ~ 23:00|02-991-2377|www.twosome.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD9A5B50CF8C24465995C6A17F4F44BA4
도봉구|27417038|이탈리안G|3.3|6건|서울 도봉구 도봉로 675|영업시간&매일 11:30 ~ 02:00|02-955-7214|facebook.com/이탈리안g-858865067564560|#카페 #가족모임 #데이트코스 #루프탑있는 #분위기좋은 #야외테라스 #친목모임 #회식장소|메뉴 이름: 아메리칸 치즈토스트 브런치 가격: 13,500&메뉴 이름: 불고기 파니니 브런치 가격: 13,500&메뉴 이름: 고르곤 치즈토스트 브런치 가격: 13,000&메뉴 이름: 치킨텐더 샌드위치 가격: 5,700&메뉴 이름: 와사비크래미 샌드위치 가격: 5,700&메뉴 이름: 돼지바베큐 반미 가격: 6,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5CD1E068FB0D405BA52667792C9D4F52
도봉구|25531123|설빙 쌍문점|1.7|3건|서울 도봉구 도봉로 460 2층|영업시간&매일 11:00 ~ 23:00|02-991-0077|www.sulbing.com|#디저트카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0E103D54B4D44407A93392A578FE44B0
도봉구|27347024|카미노커피로스터스|3.9|14건|서울 도봉구 도당로 46 1층|영업시간&매일 08:10 ~ 22:30|||#카페 #로스팅전문 #분위기좋은 #핸드드립전문점 #제로페이|메뉴 이름: 에스프레소 가격: 4,000&메뉴 이름: 아메리카노NO.1 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,700&메뉴 이름: 레몬에이드 가격: 6,000&메뉴 이름: 유자요거트프라페 가격: 5,000&|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD38D93D6C0434CF9B4836B2AE5D18724
도봉구|122599399|카페고르|4.3|14건|서울 도봉구 도봉로112길 38 1층|영업시간&매일 12:00 ~ 22:00||www.instagram.com/cafe_cor|#카페 #감성카페 #앤틱한 #제로페이|메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 아인슈페너 가격: 5,000&메뉴 이름: 자몽에이드 가격: 5,000&메뉴 이름: 레몬티 가격: 4,500|
도봉구|645725583|쌍문빵곳간|4.0|4건|서울 도봉구 방학로5길 33 금강아미움파크타운 1층 101,102호|영업시간&매일 11:00 ~ 22:00|02-902-8008||#디저트카페 #베이커리카페|메뉴 이름: 단짠 단짠 가격: 4,300&메뉴 이름: 플레인 가격: 3,300&메뉴 이름: 라즈베리 가격: 3,700&메뉴 이름: 카야버터 가격: 3,300&메뉴 이름: 딸기하우스 가격: 3,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F75DFEF02605D44F99898B4F85798475D
도봉구|20937361|모래스푼|4.5|4건|서울 도봉구 시루봉로 2 쌍문그린스테이트빌딩 1층|영업시간&월,수,목,금,토,일 11:00 ~ 20:00&휴무일&화요일|02-996-5252|cafe.naver.com/sandwich01|#키즈카페 #제로페이|메뉴 이름: 아메리카노 가격: 3,900&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 아이스티 가격: 4,500&메뉴 이름: 레몬차 가격: 4,500&메뉴 이름: 레몬에이드 가격: 4,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2C22341F4470406B83CEF387168F4187
도봉구|1915489402|디저트도본|3.9|8건|서울 도봉구 우이천로 288-3 1층|영업시간&월,수,목,금,토,일 10:00 ~ 22:00&휴무일&화요일|070-7543-3557|www.instagram.com/dessert_dobon|#디저트카페 #디저트카페 #제로페이|메뉴 이름: 아메리카노 가격: 3,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F9193F78AF27E471B935FEACDD6FBAFBD
도봉구|21927608|만남의광장|1.8|4건|서울 도봉구 도봉동 288-20||02-956-4545||#카페 #카카오페이 #제로페이|메뉴 이름: 바나나 쥬스 가격: 4,500&메뉴 이름: 레몬진저 가격: 3,500&|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5D07A617863443DB8F2E2D05825AA222
도봉구|4013599|커피스미스 도봉역점|5.0|3건|서울 도봉구 도봉로152가길 176 1,2층|영업시간&월~금 08:00 ~ 23:00&토,일 10:00 ~ 22:00|02-948-6900|coffeesmith.co.kr|#커피전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6F4FF9B75E874C51AA1CF93949896EA4
도봉구|1833440265|컴포트카페|3.1|10건|서울 도봉구 삼양로144길 19 1층|영업시간&월~금 08:30 ~ 22:30&토,일 11:00 ~ 22:00|010-3258-6265|www.instagram.com/comfortcafe|#카페 #제로페이||
도봉구|1950893942|카페장라이더스|4.8|4건|서울 도봉구 노해로65길 7-12|영업시간&화~일 12:00 ~ 22:00&휴무일&월요일|010-4097-4148|www.instagram.com/cafejang_seoul|#카페 #감성카페 #분위기좋은 #비어카페 #야외테이블 #이색카페 #친목모임 #혼밥 #회식장소 #제로페이|메뉴 이름: 아메리카노(HOT) 가격: 2,500&메뉴 이름: 카페라떼(HOT) 가격: 3,500&메뉴 이름: 딸기라떼 가격: 5,000&메뉴 이름: 곡물라떼(HOT) 가격: 4,500&메뉴 이름: 레몬에이드(R) 가격: 4,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC55013836B2243CB96A7465CB49C73CC
도봉구|156359110|디어리스트|3.8|8건|서울 도봉구 도봉로112길 14|영업시간&월,수,목,금,토,일 12:00 ~ 21:00&휴무일&화요일||www.instagram.com/cafe.dearest|#카페 #감성카페 #노키즈존 #제로페이|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 크림커피 가격: 5,500&메뉴 이름: 바닐라빈라떼 가격: 5,000&메뉴 이름: 자몽에이드 가격: 5,500&메뉴 이름: 밀크티 (ICE) 가격: 5,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F785ADE62A92546F5832C96165DDBF029
