구|URL_ID|카페명|평점|리뷰개수|주소|영업시간|전화번호|홈페이지주소|태그|메뉴|대표사진주소|
구로구|14984169|메이비|3.1|73건|서울 구로구 디지털로32나길 51|영업시간&매일 09:00 ~ 23:30|02-859-3073||#카페 #로스팅전문 #브런치카페 #점심식사 #제로페이||
구로구|1653669621|스타벅스 구로디지털타워점|3.2|13건|서울 구로구 디지털로32길 30|영업시간&월~금 07:00 ~ 19:00&토,일 10:00 ~ 18:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB59F3C38E58E4E75B71BA665719AF195
구로구|26476919|폴바셋 구로지밸리몰점|3.7|13건|서울 구로구 디지털로 300 1층 1호|영업시간&월~금 08:00 ~ 22:00&토,일 09:00 ~ 21:00&공휴일&09:00 ~ 21:00|02-6344-3788|www.baristapaulbassett.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F41835A1935544C8494A4B5096F31DCB4
구로구|838978979|메이로드|3.6|9건|서울 구로구 오류로 37-2 1,2층|영업시간&월~토 11:30 ~ 21:00&휴무일&일요일|02-2060-7466||#디저트카페 #디저트카페 #수제케이크 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F09E19E86D07F4372927574F35D84C73E
구로구|21531311|이름없는가게|4.8|17건|서울 구로구 개봉로1나길 52|영업시간&화~일 12:00 ~ 18:30&휴무일&월요일|02-2613-9488|blog.naver.com/tlgns4477|#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F55B4463A6CA9466FBE017665C4A2E2FB
구로구|180758122|힙스터커피|3.7|7건|서울 구로구 경인로33길 15|영업시간&월~토 10:30 ~ 19:30&휴무일&일요일|010-9811-9855|cafe.naver.com/hipstercoffee|#커피전문점 #공부하기좋은 #로스팅전문 #분위기좋은 #핸드드립전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F1898E82A114548CCA1FC899311F1FC45
구로구|21058537|스타벅스 구로디지털로점|3.0|9건|서울 구로구 디지털로33길 11 에이스테크노타워 8차 1층|영업시간&월~금 07:00 ~ 20:00&토,일 09:30 ~ 18:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F221E625055E006D108
구로구|18489590|투썸플레이스 신도림디큐브시티점|3.3|11건|서울 구로구 경인로 662 현대백화점 2층|영업시간&매일 09:00 ~ 22:00|02-2210-9233|www.twosome.co.kr|#커피전문점 #카카오페이||
구로구|90143444|라크라센타|4.0|1건|서울 구로구 가마산로 242 희망재단 1층|영업시간&월~금 08:00 ~ 23:00&토,일 09:00 ~ 23:00|02-866-6202||#카페 #브런치카페||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F981232BF34D348E7B6CA4DA563871F24
구로구|26310921|설빙 구로지밸리점|2.8|10건|서울 구로구 디지털로 300 1층 107호|영업시간&매일 11:00 ~ 23:00|02-6344-3959|www.sulbing.com|#디저트카페 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBCADCCB1114642BCA78933089F567909
구로구|27224586|카페큐브|4.0|11건|서울 구로구 경인로 662 디큐브시티 15층|영업시간&입장가능시간&매일 09:00 ~ 23:00&휴무일&연중무휴|02-2211-6603|www.dcubeacademy.com|#북카페 #데이트코스 #도서관풍 #북카페 #스터디카페||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD67A3331481045C4966AFB4E678D219B
구로구|257489240|스타벅스 구로고척점|4.4|8건|서울 구로구 경인로 387|영업시간&매일 08:00 ~ 21:00|1522-3232|www.starbucks.co.kr/store/store_map.do?in_biz_cd=3994|#커피전문점 #카카오페이||
구로구|26884659|띵크커피 디큐브시티점|2.1|9건|서울 구로구 경인로 662 디큐브시티 지하1층|영업시간&매일 07:00 ~ 23:00|02-2210-9074|www.thinkcoffeekr.com|#커피전문점 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2727D239559C906433
구로구|181245255|작업하는 카페에베르|4.9|8건|서울 구로구 경인로3길 77 세건빌딩 2층|영업시간&월~토 10:00 ~ 22:00&휴무일&일요일|02-2625-3467|www.facebook.com/CafeEberInOnsu|#카페 #분위기좋은 #브런치카페 #원데이클래스 #점심식사||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_25417460
구로구|27075938|스타벅스 현대디큐브2F|3.6|13건|서울 구로구 경인로 662|영업시간&월~목 11:00 ~ 21:00&금~일 11:00 ~ 21:30|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF88154E92E894FB4966BA468C3D4ADB3
구로구|1893731799|투썸플레이스 개봉역점|4.0|3건|서울 구로구 남부순환로97길 20-1 1,2층|영업시간&월~금 10:00 ~ 23:30&토,일 09:00 ~ 23:30|02-2618-8133|www.twosome.co.kr|#커피전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8E9A03FD1C4247A48B435EF32A052C95
구로구|1566212360|그녀의커피 카페드엘르|4.8|4건|서울 구로구 고척로3길 7|영업시간&화~일 09:30 ~ 21:00&휴무일&월요일&                                            (공휴일 제외)|02-6013-7750|www.instagram.com/cafe_d_elle|#커피전문점 #데이트코스 #분위기좋은 #브런치카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFB6B29C791B846E0AF7D72A67A2792E9
구로구|649401592|스타벅스 구로NC|4.6|10건|서울 구로구 구로중앙로 152|영업시간&매일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2DB64E216EA54A29AF91382ED3EE500C
구로구|611177110|투썸플레이스 구로구청사거리점|5.0|3건|서울 구로구 가마산로 250 광진빌딩|영업시간&월~금 07:30 ~ 23:30&토,일 09:00 ~ 23:30|02-852-3431|www.twosome.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE76C3A6EBD1F4909B7271F7902F06EB0
구로구|7961406|스타벅스 구로에이스점|3.8|9건|서울 구로구 디지털로 285 에이스트윈타워1 103호|영업시간&수~금 07:00 ~ 17:00&월,화 07:00 ~ 14:00&토,일 10:00 ~ 16:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||
구로구|373252897|투썸플레이스 신도림아름제일여성병원점|2.1|8건|서울 구로구 새말로 94 1층|영업시간&매일 07:30 ~ 22:00|02-866-7377|www.twosome.co.kr:7009|#커피전문점 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA83B4FB659FA4172B3A5A95600416A43
구로구|24752314|마라나타|2.9|11건|서울 구로구 부일로 969|영업시간&월~토 09:00 ~ 22:00&휴무일&일요일|||#카페 #브런치카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F210AA2385636F19701
구로구|17127067|스타벅스 현대디큐브B2|2.9|15건|서울 구로구 경인로 662 지하2층|영업시간&월~목 07:00 ~ 21:00&토,일 08:00 ~ 21:30&금 07:00 ~ 21:30|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6E4D305EA4514168BF25DFD5C382F2FB
구로구|691349476|알파고보드카페|2.7|3건|서울 구로구 공원로6나길 12 2층|영업시간&매일 16:00 ~ 04:00|02-6369-1239|cafe.naver.com/alphagoboard|#보드카페 #데이트코스 #보드게임카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2413DC4C586501E804
구로구|14833646|투썸플레이스 오류역점|2.2|13건|서울 구로구 경인로 199-2 2,3층|영업시간&매일 08:30 ~ 22:00||www.twosome.co.kr|#커피전문점 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCC05FDB1C5F041F2AF685DCBA0EF3FD1
구로구|131891868|설빙 구로고척점|2.0|11건|서울 구로구 경서로 81 리케이빌딩 1층|영업시간&매일 11:00 ~ 22:00&휴무일&연중무휴|070-4177-0120|www.sulbing.com|#디저트카페 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F206D97221BF349C8A9DBE50632F0C9ED
구로구|2041426645|투썸플레이스 동양미래대점|3.9|8건|서울 구로구 경인로47길 34-1 1층||02-2615-7557|www.twosome.co.kr|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F742C2C7D10A941938D043F5C845DA577
구로구|55410493|카페영|4.7|7건|서울 구로구 고척로 127 2층|영업시간&매일 12:00 ~ 22:00|02-2060-9084|www.instagram.com/cafe__young|#카페 #감성카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F2ADC027F941C4B86BDBBD7E23050898A
구로구|13064328|투썸플레이스 구로디지털점|2.0|1건|서울 구로구 디지털로 306 대륭포스트타워 2차 107호|영업시간&월~금 07:50 ~ 22:00&휴무일&토,일요일|02-2082-0350|www.twosome.co.kr|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBB126AD5676B4921B6BD00CEDC2085FB
구로구|84042619|보은하다|4.4|7건|서울 구로구 경인로67길 23 신도림2차푸르지오 상가동 101-127호|영업시간&매일 11:00 ~ 23:00|||#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F25EEF31170BC4608838E3427E97697F4
구로구|1483897789|메가커피 신도림역점|3.2|5건|서울 구로구 경인로 661 신도림1차푸르지오상가 1층 133호|영업시간&월~금 07:30 ~ 22:30&토,일 09:30 ~ 22:30||www.megacoffee.me|#커피전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE23C61B4B2014F10B128A849FCFDFEFE
구로구|518680483|할리스 구로역점|4.4|8건|서울 구로구 새말로 18-29 지하 1층~3층|영업시간&매일 08:00 ~ 22:00|02-862-3216|www.hollys.co.kr|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FED1872CF22FE4EEEAE8FAEB49AD99918
구로구|26624128|커피빈 구로지밸리몰점|4.8|4건|서울 구로구 디지털로 300 지밸리비즈플라자 2층|영업시간&월~금 07:00 ~ 22:00&토,일 10:00 ~ 22:00&공휴일&10:00 ~ 22:00|02-6344-3966|www.coffeebeankorea.com|#커피전문점 #카카오페이||
구로구|10809504|탐앤탐스 신도림점|3.0|2건|서울 구로구 경인로 661 신도림1차 푸르지오1층|영업시간&매일 08:00 ~ 01:00&공휴일&08:00 ~ 01:00|02-3439-7887|www.tomntoms.com|#커피전문점 #카카오페이||
구로구|1405383746|이디야커피 고척사거리점|5.0|1건|서울 구로구 고척로 228-6||02-2060-7843|www.ediya.com|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCD9191D34A80424A94A486020463B5BE
구로구|961968203|마프라오|4.8|4건|서울 구로구 서해안로 2211|영업시간&매일 10:00 ~ 21:00|070-4102-5701|www.instagram.com/maphrao_cafe|#커피전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1024572358
구로구|18649268|두리하나다울카페|5.0|1건|서울 구로구 개봉로23길 10|영업시간&월~금 09:00 ~ 21:00&휴무일&토,일요일|02-2681-1399|www.duri-hana.co.kr|#카페 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2B29DC4633D9400A9EE7BC98E446FD8F
구로구|418082712|메가커피 구로디지털단지역점|5.0|1건|서울 구로구 디지털로31길 41 110호|영업시간&월~금 07:00 ~ 21:00&토,일 10:00 ~ 18:00||www.megacoffee.me|#커피전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFEA97E4F71DE49E1BB33B6A77CC7574A
구로구|19533490|카페126|5.0|2건|서울 구로구 고척로30길 6|영업시간&월,화,목,금,토,일 10:00 ~ 24:00&휴무일&수요일|010-3267-9499||#카페 #단체석 #분위기좋은 #브런치카페 #수제케이크||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2130D13654F8800A19
구로구|1139114194|놀숲 고척점|5.0|1건|서울 구로구 경인로47길 113 2층|영업시간&매일 11:00 ~ 21:00&공휴일&11:00 ~ 21:00|070-4138-0221|instagram.com/nolsoop_gogo|#만화카페 #만화카페 #북카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FED1A9FA91BFD4CC0B3A02E7EAFD8F605
구로구|7961927|스타벅스 드림마크원점|4.8|4건|서울 구로구 디지털로31길 61 드림마크원데이터센터 1층|영업시간&월~금 07:00 ~ 17:00&토,일 09:00 ~ 15:30|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F25266041564A58EF0B
구로구|1302259400|카페동네 궁동점|4.7|6건|서울 구로구 오리로 1303 1층|영업시간&매일 10:00 ~ 22:00|02-2684-2015||#카페 #감성카페 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1741137973
구로구|1003952636|파파비|5.0|7건|서울 구로구 개봉로17길 18 1층|영업시간&수~일 11:00 ~ 18:00&휴무일&월,화요일|070-4152-1916|blog.naver.com/papa_b|#디저트카페 #디저트카페 #분위기좋은 #수제마카롱 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F46C08DA0746D4ABA9C437D9599A07E09
구로구|19109738|RUE407|3.4|5건|서울 구로구 공원로8길 37||02-853-3737||#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF65715E03FC0499C9FB9BD08FFEC1478
구로구|1762576488|그린머그|3.8|6건|서울 구로구 새말로18길 24||||#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCF7951744C6C413C8F26F35832976B39
구로구|1669352826|카페우물|4.4|17건|서울 구로구 공원로6나길 5-6 1층|영업시간&월~목 07:30 ~ 22:00&금 07:30 ~ 23:00&토 10:00 ~ 23:00&휴무일&일요일|02-830-5238|www.instagram.com/cafewoomool|#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6D078856282F43F1BC472DEAF73B0103
구로구|1671112772|핑거존 브런치카페|3.7|3건|서울 구로구 천왕로2길 31|영업시간&매일 09:00 ~ 02:00|02-6752-0114||#카페 #브런치카페||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5FD57574269141F6AF037BEBDCC06090
구로구|13500050|할리스 구로디지털역점|3.8|5건|서울 구로구 디지털로32나길 38 서림빌딩 1층|영업시간&매일 08:00 ~ 23:00|02-851-3365|www.hollys.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4666B5F7028247D0AE3D238126417B71
구로구|1879503076|카페단디|5.0|5건|서울 구로구 중앙로6길 9|영업시간&매일 11:00 ~ 20:00 (디저트 소진시 조기마감)||www.instagram.com/cafe_dandi|#디저트카페 #디저트카페 #레터링케이크 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F99FB78D9596B4DAABA3E7DECB43B331D
구로구|17101569|커피빈 디큐브시티점|5.0|2건|서울 구로구 경인로 662 4층|영업시간&매일 11:00 ~ 23:00&공휴일&11:00 ~ 23:00|02-2210-9484|www.coffeebeankorea.com|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB0C5254BEA4848329C8866A7390C46DC
구로구|457046426|공들인|4.9|11건|서울 구로구 가마산로 265|영업시간&월~금 08:30 ~ 21:00&토,일 12:00 ~ 18:00&공휴일&12:00 ~ 18:00|010-2367-0421||#카페 #감성카페 #디저트카페 #분위기좋은 #수제디저트 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE78E563A04D74B9C8D30C6E656B4B994
구로구|1158191596|투썸플레이스 구로항동점|1.7|6건|서울 구로구 서해안로 2096 청솔프라자 1,2층|영업시간&월~금 08:00 ~ 22:00&토,일 09:00 ~ 22:00|02-2625-0010|www.instagram.com/twosome_hangdong|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F54F54ADE9A7D44EFBE0BBC904645E6FD
구로구|1039862006|투썸플레이스 구로대륭1차점|2.6|7건|서울 구로구 디지털로 288 대륭포스트타워1차 1층 114호|영업시간&월~금 07:00 ~ 23:00&토,일 08:00 ~ 22:00|02-866-2644|www.twosome.co.kr|#커피전문점 ||
구로구|13049462|스타벅스 구로하이엔드점|4.0|1건|서울 구로구 디지털로26길 5 에이스 하이엔드 타워|영업시간&월~금 07:30 ~ 18:00&휴무일& 03/19(토), 03/20(일)|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2333DA33564F9EED17
구로구|892790496|카페호즈|4.4|8건|서울 구로구 개봉로3길 14 1층|영업시간&월~토 12:00 ~ 21:00&(사회적 거리두기 2.5단계로 인해 조기마감될 수 있습니다. 자세한 이용시간 문의는 전화주세요 :))&일 12:00 ~ 18:00|02-2616-2343|instagram.com/r.ouje|#카페 #감성카페 #빈티지분위기 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8FB1C2471F8D4547830AF204864669C9
구로구|27392929|빽다방 구로로제리움점|3.0|6건|서울 구로구 가마산로26길 5 1층 104호|영업시간&월~금 08:00 ~ 22:30&토 09:00 ~ 23:00&일 09:00 ~ 22:00&휴무일&설당일&추석당일|02-856-0375|www.paikdabang.com|#커피전문점 #카카오페이||
구로구|637719732|카페민트|5.0|1건|서울 구로구 경인로 572 스타팰리스 1층 107호|영업시간&월~금 07:30 ~ 22:30&토,일 12:00 ~ 21:00&공휴일&12:00 ~ 21:00|070-8811-5079|www.instagram.com/cafe_mint_|#카페 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F034AD10445224A29A052FBDCD274A3F7
구로구|600635755|윤커피|4.3|10건|서울 구로구 경인로15길 19 1층 102호|영업시간&월,수,목,금,토 12:00 ~ 22:00&일 12:00 ~ 20:00&공휴일&12:00 ~ 22:00&휴무일&화요일|070-7793-0477|www.instagram.com/yoon_coffee_|#카페 #데이트코스 #디저트카페 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF8F89E6173A2407E8972EE11FE5CA64C
