,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,경도,위도
10,용산구,163434813,테라로사 한남점,3.9,28건,"서울 용산구 이태원로36길 15 지하1,2층",용산구 한남동,영업시간&매일 09:00 ~ 22:00&매일 라스트오더 ~ 21:30,033-648-2760,www.terarosa.com,#커피전문점 #로스팅전문 #핸드드립전문점,"메뉴 이름: 아메리카노 클래식 가격: 4,500&메뉴 이름: 카페 라떼 가격: 5,500&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 하우스 주스 가격: 7,000&메뉴 이름: 레모네이드 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA08148A19DF64101BC7CC5A97CD27507,126.9996079,37.53457012
11,용산구,285654982,인바이티드,3.7,39건,서울 용산구 한강대로52길 41,용산구 한강로동,영업시간&화~일 11:00 ~ 21:00&휴무일&월요일,02-794-3332,www.instagram.com/invited_seoul,#카페 #루프탑있는 #분위기좋은,"메뉴 이름: 아메리카노 가격: 5,000&메뉴 이름: 라떼 가격: 6,000&메뉴 이름: 꼬르따도 가격: 5,000&메뉴 이름: 핸드드립 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2F261BB320E244B8A3866F97A31F36EF,126.9732257,37.53145055
12,용산구,800587300,키에리 이태원점,1.8,194건,서울 용산구 이태원로26길 16-8 1층,용산구 이태원1동,영업시간&매일 13:00 ~ 20:00,,www.cafekyeri.com,#디저트카페 #비건푸드,"메뉴 이름: 에스프레소 가격: 4,000&메뉴 이름: 아메리카노 가격: 4,900&메뉴 이름: 카페라떼 가격: 5,500&메뉴 이름: 카페모카 가격: 5,500&메뉴 이름: 트리플베리에이드 가격: 7,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF93AD64D81EF4E1A9BEE1A9D9717D068,126.9931983,37.53339582
13,용산구,1562438866,써머레인,3.4,95건,서울 용산구 이태원로55가길 49 1층,용산구 한남동,영업시간&매일 07:30 ~ 18:00&매일 라스트오더 ~ 17:00,02-792-8114,www.instagram.com/summerlane_brunch,#디저트카페 #브런치카페 #호주브런치 #제로페이,"메뉴 이름: 베이컨 와플 에그 베네딕트 가격: 16,000&메뉴 이름: 연어 와플 에그 베네딕트 가격: 16,000&메뉴 이름: 버섯와플 에그 베네딕트 가격: 16,000&메뉴 이름: 스매시드 아보카도 가격: 17,000&메뉴 이름: 오지 미트 파이 가격: 17,000&메뉴 이름: 프렌치토스트 가격: 16,000&메뉴 이름: 풀드포크샌드위치 가격: 16,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1832899041,126.9992719,37.53636807
14,용산구,239691324,트래버틴,3.5,40건,서울 용산구 한강대로7길 18-7,용산구 한강로동,"영업시간&월~금 12:00 ~ 20:30&토,일 12:00 ~ 20:00",070-8862-6003,www.instagram.com/travertine_cafe,#커피전문점 #감성카페 #데이트코스 #로스팅전문 #빈티지분위기 #핸드드립전문점,,,126.9620724,37.5248643
15,용산구,1840672910,한남베르그,4.1,53건,서울 용산구 이태원로54길 58-26 1층,용산구 한남동,영업시간&매일 12:00 ~ 21:00,02-790-1750,www.instagram.com/hannam_berg,#카페 #디저트카페 #소개팅 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 5,500&메뉴 이름: 카페라떼 가격: 6,000&메뉴 이름: 롱블랙 가격: 5,500&메뉴 이름: 크로플 가격: 8,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF85D05BBB5494113996ACB858F9F8721,127.000554,37.53570307
16,용산구,1886309015,콩카페 이태원점,4.2,51건,"서울 용산구 녹사평대로 168-8 1,2층",용산구 이태원1동,영업시간&매일 11:00 ~ 22:00,,congcaphe.com,#카페 #루프탑있는 #이국적인 #카카오페이 #제로페이,"메뉴 이름: 코코넛 스무디 커피 (ICE) 가격: 6,000&메뉴 이름: 코코넛 멍빈 스무디 (ICE) 가격: 6,000&메뉴 이름: 코코넛 라이스 스무디 (ICE) 가격: 6,500&메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: B?nh m?(반미) 가격: 7,500&메뉴 이름: M? t?m tr?ng(계란 라면) 가격: 5,000&메뉴 이름: 계란,소고기 라면(m? tr?ng b?) 가격: 6,000&메뉴 이름: 하노이 beer 가격: 7,000&메뉴 이름: Bia saigon 가격: 7,000&메뉴 이름: 코코넛 연유 커피 가격: 5,000&메뉴 이름: 브라운 커피 가격: 4,500&메뉴 이름: 비나카노 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF15BD55F02B04391AA46419AE92F8E9C,126.9894593,37.5332355
17,용산구,27302891,라페름,3,84건,서울 용산구 이태원로54길 32 202호,용산구 한남동,영업시간&월~토 11:30 ~ 21:00&일 11:30 ~ 20:00&월~토 브레이크타임 15:00 ~ 16:00,02-790-6685,www.instagram.com/_la_ferme,#카페 #건강식 #데이트코스 #디톡스음료,"메뉴 이름: 두부 망고 샐러드 가격: 13,000&메뉴 이름: 병아리콩 샐러드 가격: 14,500&메뉴 이름: 쿠스쿠스 치킨 스테이크 가격: 19,500&메뉴 이름: 귀리 리조또 가격: 17,800&메뉴 이름: 티톡스 가격: 6,000&메뉴 이름: 클렌즈 스무디 가격: 7,800&메뉴 이름: 콜드 브루 커피 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2BFDEC0A4B7F41FBB68FC9335FD4512B,127.0017238,37.5370229
18,용산구,1349192932,버터북,2.7,17건,서울 용산구 신흥로15길 20,용산구 용산2가동,영업시간&화~일 11:00 ~ 20:00&휴무일&월요일,,www.instagram.com/butterbook.kr,#디저트카페 #피자펍 #제로페이,"메뉴 이름: drip cpffee 가격: 5,500&메뉴 이름: royal chmomile 가격: 5,000&메뉴 이름: nyc breakfast 가격: 5,000&메뉴 이름: earl grey reserve 가격: 5,000&메뉴 이름: velvet chocolate (300ml) 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F09157D9D5FD049A8A47F74510C4B1C53,126.9857131,37.54412902
19,용산구,859448387,카키바움,3.7,35건,서울 용산구 한강대로52길 29,용산구 한강로동,영업시간&월~토 10:00 ~ 22:00&일 13:00 ~ 19:00&(1층 카페만 운영),02-790-6275,,#카페 #다이닝카페 #다이닝펍 #데이트코스 #독일가정식 #독일식요리 #루프탑있는 #분위기좋은 #유럽가정식 #주택개조카페,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 얼그레이 가격: 5,000&메뉴 이름: 샤케라또 가격: 5,000&메뉴 이름: 아인슈페너 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F5569182609D24231A2CB32B4322DA10C,126.9727486,37.53180103
20,용산구,1285150992,바마셀,4.2,48건,서울 용산구 원효로89길 12,용산구 원효로1동,"영업시간&월,화,금 10:00 ~ 19:00&토,일 11:00 ~ 19:00&수 10:00 ~ 15:00&휴무일&목요일",,www.instagram.com/bamaself_coffee,#카페 #로스팅전문,"메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 바닐라라떼 가격: 4,500&메뉴 이름: 카페 콘 쥬케로 가격: 4,000&메뉴 이름: 샤케라토 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE5C63FE2D0C64C0E9FAC029B79996CEA,126.9686829,37.54072763
21,용산구,2010021183,원인어밀리언,2.9,46건,서울 용산구 이태원로54길 31 지하1층,용산구 한남동,영업시간&월~토 11:00 ~ 23:00&일 11:00 ~ 22:00&이용시 주의 사항&11:00-22:00,02-794-2414,www.instagram.com/oneinamillion_cafe_hannam,#카페 #데이트코스 #애견동반식당,"메뉴 이름: 아메리카노 가격: 5,500&메뉴 이름: 라떼 가격: 6,000&메뉴 이름: 홀리데이 가격: 7,000&메뉴 이름: 아인슈페너 가격: 7,000&메뉴 이름: 베이비라떼 가격: 7,500&메뉴 이름: 너티카라멜 가격: 7,000&메뉴 이름: 스카치라떼 가격: 7,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9A655CD21B1F4DC29AF3696FC6003A45,127.0019529,37.53703397
22,용산구,1640456450,챔프커피 1작업실,2.2,53건,서울 용산구 우사단로10길 121 1층,용산구 한남동,영업시간&매일 10:00 ~ 19:30,010-5269-4931,www.champcoffee.com,#커피전문점 #로스팅전문,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 잼프커피 가격: 5,500&메뉴 이름: 퀸즈커피 가격: 5,500&메뉴 이름: 오렌지 에이드 (ICE) 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F62E82E5D2EAE41AE8CF21599A56D92D6,127.0018169,37.53121516
23,용산구,101568646,33아파트먼트,3.7,45건,서울 용산구 한남대로27길 33 1층,용산구 한남동,영업시간&매일 09:00 ~ 18:00,02-794-0033,www.instagram.com/33apartment,#카페 #제로페이,"메뉴 이름: Espresso 가격: 5,000&메뉴 이름: Black Americano 가격: 5,500&메뉴 이름: White 가격: 6,000&메뉴 이름: Mocha 가격: 6,000&메뉴 이름: Chocolate 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3B61FEAA237745A6AD0FDD99F7888EBA,127.0029863,37.53823604
24,용산구,1240018987,때가이르매 숙대점,2.9,28건,서울 용산구 두텁바위로 8 4층,용산구 남영동,"영업시간&월~금 12:00 ~ 22:00&토,일 12:00 ~ 21:30&월~금 라스트오더 ~ 21:30",070-4320-8495,www.instagram.com/ddaega_ireumae_sukdae,#디저트카페 #루프탑있는 #빈티지분위기,"메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 바닐라라떼 가격: 5,500&메뉴 이름: 아인슈페너 가격: 5,500&메뉴 이름: 플랫화이트 가격: 5,000&메뉴 이름: 아포가토 가격: 6,000&메뉴 이름: 얼그레이 밀크티 가격: 5,500&메뉴 이름: 말차밀크티 가격: 5,500&메뉴 이름: 허니자몽에이드 가격: 6,000&메뉴 이름: 레몬에이드 가격: 5,500&메뉴 이름: 히비스커스티 가격: 5,000&메뉴 이름: 히비스커스 레몬에이드 가격: 5,500&메뉴 이름: 히비스커스 아인슈페너 가격: 5,500&메뉴 이름: 탄산수 가격: 4,500&메뉴 이름: 아이스티 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F862EB5594A01434B94C92DF7F9437337,126.973054,37.5450984
25,용산구,19615417,서울루덴스,1.8,56건,서울 용산구 회나무로 69 지하1층,용산구 이태원2동,"영업시간&월~금 12:00 ~ 02:00&토,일 12:00 ~ 04:00",02-795-4151,,#카페 #루프탑있는 #제로페이,"메뉴 이름: 에스프레소 가격: 6,000&메뉴 이름: 아메리카노 가격: 7,000&메뉴 이름: 카페라떼 가격: 8,000&메뉴 이름: 페퍼민트 가격: 7,000&메뉴 이름: 카모마일 가격: 7,000",,126.9942459,37.54041625
26,용산구,1559187561,북파크,3.9,24건,"서울 용산구 이태원로 294 블루스퀘어 2,3층",용산구 한남동,영업시간&화~일 11:00 ~ 21:00&휴무일&설당일&추석당일&월요일,070-7770-0539,www.bookpark.com,#북카페 #데이트코스 #북카페 #제로페이,"메뉴 이름: 1일이용권 가격: 9,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFAF36A44DE3B4336B86F2289976DA06E,127.0024849,37.54086921
27,용산구,11831542,팬케익오리지널스토리 한남점,3.8,32건,서울 용산구 독서당로 67,용산구 한남동,영업시간&매일 09:00 ~ 14:30,02-794-0508,blog.naver.com/pancakeos,#디저트카페 #브런치카페 #제로페이,"메뉴 이름: '야채좋은 사람' 오믈렛 가격: 18,500&메뉴 이름: '고기좋은 사람' 오믈렛 가격: 18,500&메뉴 이름: 오리지널 버터밀크 팬케익 가격: 8,800&메뉴 이름: 초콜릿 팬케익 가격: 9,500&메뉴 이름: 바나나가 듬뿍 팬케익 가격: 9,500",,127.0081477,37.53383868
28,용산구,1698143190,오잇,3.8,49건,서울 용산구 신흥로 95,용산구 용산2가동,영업시간&월~목 09:00 ~ 20:00&(라스트오더 20:00)&금~일 09:30 ~ 21:00&(라스트오더 21:00),,www.instagram.com/oeat.seoul,#카페 #루프탑있는 #문화예술공간 #제로페이,,,126.9851012,37.54555157
29,용산구,1187934853,테이프,3.7,32건,서울 용산구 이태원로14길 21 2층,용산구 이태원1동,"영업시간&월,화,수,목,일 12:00 ~ 24:00&금,토 12:00 ~ 01:00",,www.instagram.com/tapeseoul,#카페 #루프탑있는 #빈티지분위기,"메뉴 이름: 아메리카노 가격: 5,000&메뉴 이름: 카페라떼 가격: 5,500&메뉴 이름: 에스프레소 가격: 4,500&메뉴 이름: 트로피칼 아이스티 가격: 5,000&메뉴 이름: 밀크티 가격: 6,500",,126.9908691,37.53344781
30,용산구,1524936526,보일링팟 용산점,3.3,28건,서울 용산구 한강대로38가길 31,용산구 한강로동,영업시간&매일 09:00 ~ 22:00&공휴일&09:00 ~ 22:00,,,#카페 #데이트코스 #루프탑있는 #분위기좋은,"메뉴 이름: 에스프레소 가격: 4,000&메뉴 이름: 에스프레소 콘파냐 가격: 4,500&메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 플랫화이트 가격: 5,000&메뉴 이름: 바디앤드케일 가격: 7,000&메뉴 이름: 싱글오리진 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F919E653CC87849C6BCBA02778B6D4926,126.9711417,37.53006433
31,용산구,335734051,카페노티드 한남점,3.6,58건,서울 용산구 대사관로5길 12 2층,용산구 한남동,영업시간&매일 10:00 ~ 21:00,070-8822-9377,www.instagram.com/cafeknotted,#디저트카페 #제로페이,"메뉴 이름: AMERICANO 가격: 4,000&메뉴 이름: CAFE LATTE 가격: 5,000&메뉴 이름: EARL GREY 가격: 5,000&메뉴 이름: VALILLA ICECREAM(CON) 가격: 3,500&메뉴 이름: AFFOGATO 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F58111B1DAFF34A959D64AFEDE13F85C3,127.0008569,37.53484013
32,용산구,1633321287,두화당,4.1,59건,서울 용산구 백범로87길 25 1층,용산구 원효로1동,영업시간&화~일 12:00 ~ 22:00&휴무일&월요일,,www.instagram.com/duhwadang,#카페 #레트로풍 #비건카페 #비건푸드 #빈티지분위기,"메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 유기농 보리커피 가격: 4,500&메뉴 이름: 단팥 아메리카노 가격: 4,800&메뉴 이름: 소이 라떼 가격: 4,500&메뉴 이름: 소이 플랫 화이트 가격: 4,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5546E72E0B9E4CBC93DBC5C33CEAE378,126.9682617,37.53866949
33,용산구,869574538,뉴오리진 동부이촌점,4,22건,"서울 용산구 이촌로 208 1,2층",용산구 이촌1동,영업시간&매일 09:00 ~ 21:00,02-6272-6527,www.neworigin.co.kr,#카페 #건강식 #브런치카페,"메뉴 이름: 에이징 비프 포켓 가격: 15,600&메뉴 이름: 태초란 에그 베네딕트 가격: 14,600&메뉴 이름: 로티드 가지 라자냐 가격: 13,600&메뉴 이름: 치킨 앤 팝 a2 리조또 가격: 13,600&메뉴 이름: 태초란 크로크 마담 가격: 13,600&메뉴 이름: 태초안 골든 라바 샌드위치 가격: 13,600&메뉴 이름: 카프레제 통밀 포카치아 가격: 12,600&메뉴 이름: 리코타 인 아마존 가격: 12,800&메뉴 이름: 아보카도 멕시콥 가격: 12,800&메뉴 이름: 트러플 머쉬룸 스프 가격: 8,600&메뉴 이름: 카페 아메리카노 가격: 4,600&메뉴 이름: 카페 라떼 가격: 5,600&메뉴 이름: 7일 에이징 바닐라빈 라떼 가격: 6,600&메뉴 이름: 프루티 히비스커스 티 가격: 4,600&메뉴 이름: 토피 애플 우롱 티 가격: 4,600&메뉴 이름: 캘리포니아 썬샤인 C 가격: 7,000&메뉴 이름: 프로바이오 티-톡스 가격: 7,000&메뉴 이름: 전홍삼 부스트 가격: 8,000&메뉴 이름: 까무까무 사과주스 가격: 5,600&메뉴 이름: 오렌지&사막당근주스 가격: 6,600",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FEF00A011EF3940DB9249CF1903D5DB21,126.9701772,37.52090569
34,용산구,678639192,씨스루 이태원본점,3.8,24건,서울 용산구 장문로 84 3층,용산구 보광동,영업시간&매일 12:00 ~ 22:00,070-7796-8991,www.instagram.com/c.through,#커피전문점 #데이트코스,"메뉴 이름: 크리마트 가격: 7,500&메뉴 이름: 스카치노 가격: 6,000&메뉴 이름: 아메리카노 가격: 5,000&메뉴 이름: 카페라떼 가격: 6,000&메뉴 이름: 쪼꼬에계란탁 가격: 7,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8BC0A39890184F3787669CA74D4C72C9,126.9989192,37.5259728
35,용산구,25548485,헬카페,3.4,80건,서울 용산구 보광로 76,용산구 보광동,"영업시간&월~금 08:00 ~ 22:00&토,일 12:00 ~ 22:00",,,#카페 #로스팅전문,"메뉴 이름: 에스프레소 (HOT) 가격: 5,300&메뉴 이름: 아메리카노 가격: 5,300&메뉴 이름: 카페라떼 가격: 5,500&메뉴 이름: 카푸치노 (HOT) 가격: 5,500&메뉴 이름: 카페모카 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6DFF60D0EE6A4F21BCCC6DEB023B60E0,126.9970351,37.5303487
36,용산구,1784875766,삼층로비,3.8,31건,서울 용산구 한강대로15길 19-19 3층,용산구 한강로동,"영업시간&월~금 12:00 ~ 20:00&토,일 12:00 ~ 21:00",070-8865-1919,www.instagram.com/3f_lobby,#카페 #핸드드립전문점,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F36F901073FFA4728BE20FF9091E04997,126.9628236,37.5253421
37,용산구,251037961,헬카페스피리터스,3.5,48건,서울 용산구 이촌로 248 한강맨션 31동 208호,용산구 이촌1동,영업시간&매일 11:30 ~ 22:00,070-7612-4687,www.instagram.com/hellcafe_spiritus,#카페 ,"메뉴 이름: Best 클래식 카푸치노 (HOT) 가격: 5,300&메뉴 이름: Best 헬 라떼 (HOT) 가격: 5,300&메뉴 이름: Best 블렌드 드립 가격: 7,500&메뉴 이름: 아메리카노 가격: 5,300&메뉴 이름: 카페라떼 가격: 5,500&메뉴 이름: 칵테일 가격: 16,000&메뉴 이름: 위스키 가격: 15,000",,126.9719949,37.51850271
38,용산구,1768894016,케이투원투,2.8,12건,서울 용산구 녹사평대로26길 36,용산구 이태원1동,영업시간&매일 10:00 ~ 23:00&매일 라스트오더 10:00 ~ 22:00&휴무일&설당일&추석당일,02-749-2954,,#커피전문점 #분위기좋은,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F158686D0B2784D26B02E985F26C46DBB,126.9918003,37.53132679
