구|URL_ID|카페명|평점|리뷰개수|주소|영업시간|전화번호|홈페이지주소|태그|메뉴|대표사진주소|
중랑구|27598483|스타벅스 상봉점|4.4|10건|서울 중랑구 상봉로 131 상봉듀오트리스주상복합|영업시간&월~금 07:00 ~ 21:00&토 07:30 ~ 21:30&일 07:30 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F150A2154C7E449CFB97B9EF1B602CC9A
중랑구|26303961|스타벅스 사가정역점|3.0|21건|서울 중랑구 면목로 310|영업시간&월~금 07:00 ~ 21:00&토 07:30 ~ 21:00&일 08:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|
중랑구|1424988476|모이카페|4.4|5건|서울 중랑구 용마산로125길 108-17|영업시간&매일 10:00 ~ 22:00&휴무일&연중무휴|070-4230-0404|cafe-27006.business.site|#카페 #로스팅전문 #핸드드립전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FFCB0D7CD88C646C28CE1AA9303532B3D
중랑구|26785139|스타벅스 중랑구청점|4.3|7건|서울 중랑구 신내로 72|영업시간&월~금 07:00 ~ 21:00&토,일 07:30 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2244A84855E006E122
중랑구|21928285|웨이브앤델리|3.9|14건|서울 중랑구 망우로 316||||#카페 #제로페이|메뉴 이름: 아라비아따 파스타 가격: 8,000&메뉴 이름: 페세 파스타 가격: 12,000&메뉴 이름: 빠네 파스타 가격: 12,000&메뉴 이름: 마레 토마토 파스타 가격: 11,000&메뉴 이름: 마레 크림 파스타 가격: 11,000&메뉴 이름: 마레 오일 파스타 가격: 11,000&메뉴 이름: 알리오올리오 파스타 가격: 8,000&메뉴 이름: 까르보나라 파스타 가격: 9,000&메뉴 이름: 뽀모도로 파스타 가격: 9,000&메뉴 이름: 샐러드 스파게티 가격: 10,000&메뉴 이름: 봉골레 파스타 가격: 10,000&메뉴 이름: 폴로 모짜렐라 파스타 가격: 11,000&메뉴 이름: 포르치니 크림 파스타 가격: 11,000&메뉴 이름: 포르치니 오일 파스타 가격: 11,000&메뉴 이름: 로제 퐁기 파스타 가격: 11,000&메뉴 이름: 로제 크랩 파스타 가격: 11,000&메뉴 이름: 게살 날치알 파스타 가격: 11,000&메뉴 이름: 하우스 샐러드 가격: 3,000&메뉴 이름: 모짜렐라 샐러드 가격: 5,000&메뉴 이름: 고르곤졸라 피자 가격: 12,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F41C149DD0B2C4D3B9C5BD65079272EA7
중랑구|366702623|이층커피|3.4|8건|서울 중랑구 동일로 805-1 2층|영업시간&화~토 11:00 ~ 22:00&일 11:00 ~ 21:00&휴무일&월요일|02-437-0627|www.instagram.com/2f.coffee|#카페 #감성카페 #브런치카페 #제로페이|메뉴 이름: 아메리카노 가격: 4,100&메뉴 이름: 카페라떼 가격: 4,600&메뉴 이름: 이층커피 (ICE) 가격: 5,500&메뉴 이름: 이층슈페너 (ICE) 가격: 5,000&메뉴 이름: 이층깔루아 가격: 6,000&메뉴 이름: 초코라떼 가격: 5,000&메뉴 이름: 바나나 곡물쉐이크 가격: 5,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F44B4851EF36A4749872D6F274D517BEA
중랑구|2027942285|단미화커피|3.8|10건|서울 중랑구 망우로 258|영업시간&월~금 11:00 ~ 23:00&토,일 13:00 ~ 21:00||www.instagram.com/sweetbeauty.cake|#커피전문점 #디저트카페 #베이킹클래스 #수제디저트 #원데이클래스 #이색데이트 #핸드드립전문점 #제로페이|메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 녹차라떼 가격: 4,500&메뉴 이름: 바닐라라떼 가격: 5,100&메뉴 이름: 단미화 스페셜 핸드드립 가격: 5,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F77B64C2A5BE441099E9CA2BC76083A16
중랑구|1905828600|상봉커피|4.6|11건|서울 중랑구 봉우재로 96|영업시간&화~일 12:00 ~ 22:00&휴무일&월요일||www.instagram.com/sangbongcoffee|#카페 #빈티지분위기 #제로페이|메뉴 이름: 아메리카노 (S) 가격: 3,000&메뉴 이름: 카페라떼 (S) 가격: 3,500&메뉴 이름: 자몽레몬티 가격: 4,000&메뉴 이름: 더블초코라떼 가격: 4,000&메뉴 이름: 플레인요거트스무디 가격: 4,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBD770BC8573D48EC9C94EED5605544B3
중랑구|1097099031|로기스커피|4.5|12건|서울 중랑구 겸재로 172-1 1층|영업시간&월,화,수,금 08:30 ~ 20:00&목 08:30 ~ 17:00&토 11:00 ~ 21:00&공휴일&11:00 ~ 21:00&휴무일&일요일|070-8621-8791|www.instagram.com/rogiscoffee|#카페 #수제디저트 #핸드드립전문점 #제로페이|메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 와우커피 (ICE) 가격: 5,500&메뉴 이름: 초코라떼 가격: 4,000&메뉴 이름: 블루베리라떼 (ICE) 가격: 5,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FAB01F09F46E24B4F95057755E6EC8A4D
중랑구|744705019|문릿|3.0|2건|서울 중랑구 봉우재로43길 35 1층|영업시간&월~토 11:00 ~ 22:00||www.instagram.com/moonlit_cafe|#디저트카페 #감성카페 #제로페이|메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 아인슈페너 가격: 4,500&메뉴 이름: 헤이즐넛 라떼 가격: 4,000&메뉴 이름: 죠리퐁프라페 가격: 5,000&메뉴 이름: 오레오화분프라페 가격: 5,000&메뉴 이름: 수제청에이드 (ICE) 가격: 4,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1644383745
중랑구|1831290209|투썸플레이스 망우점|3.0|11건|서울 중랑구 망우로 403 삼부빌딩 1층|영업시간&매일 07:30 ~ 23:00|02-6954-2588|www.twosome.co.kr:7009|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE2F7F30A4B524594B6A33A4408D0419E
중랑구|1565667844|빈스로드 본사|5.0|5건|서울 중랑구 봉화산로 111|영업시간&월,수,목,금,일 11:00 ~ 21:00&화 11:00 ~ 14:00&토 12:00 ~ 21:00|070-7593-7005|www.facebook.com/beansroad|#카페 #감성카페 #데이트코스 #로스팅전문 #분위기좋은|메뉴 이름: 아메리카노(H) 가격: 3,500&메뉴 이름: 카페라떼(H) 가격: 4,300&메뉴 이름: 녹차라떼(H) 가격: 4,300&메뉴 이름: 자몽에이드 가격: 4,500&메뉴 이름: 플레인 요거트스무디 가격: 4,800|
중랑구|131735695|카페252|4.0|1건|서울 중랑구 망우로 252 1층|영업시간&매일 10:00 ~ 22:00 (식사주문 - 11:00-20:00)|02-493-8286|www.instagram.com/cafe_252|#디저트카페 #브런치카페 #이유식카페 #점심식사 #제로페이||
중랑구|119112939|티하우스나니|4.8|17건|서울 중랑구 용마산로117길 26 1층 102호|영업시간&월,목,금,토,일 11:00 ~ 21:00&수 11:00 ~ 18:00&휴무일&화요일|02-433-2726|instagram.com/teahousenani|#카페 #분위기좋은 #제로페이|메뉴 이름: 카페아메리카노 (HOT) 가격: 4,000&메뉴 이름: 카페라떼 (HOT) 가격: 4,500&메뉴 이름: 군고구마라떼 (ICE) 가격: 5,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_555939253
중랑구|26925099|스타벅스 중랑역점|3.3|8건|서울 중랑구 망우로30길 3|영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2415643355C32E6D2C
중랑구|218720613|스타벅스 중화역점|4.8|5건|서울 중랑구 봉화산로 35 1,2층|영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F286DAF16D9FF460BAF621B3568713E38
중랑구|1721326456|어느날오늘|4.7|10건|서울 중랑구 봉화산로30길 98 삼성팰리스 1층 102호|영업시간&화~일 11:00 ~ 21:00&휴무일&월요일||www.instagram.com/cafe_someday|#디저트카페 #디저트카페 #제로페이|메뉴 이름: 더치 아메리카노 가격: 3,500&메뉴 이름: 더치 라떼 (ICE) 가격: 4,000&메뉴 이름: 바닐라 다쿠아즈 가격: 2,900&메뉴 이름: 말차 다쿠아즈 가격: 3,200&메뉴 이름: 루투스 다쿠아즈 가격: 3,200|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F81DC148BABFA42F981C063FBA60B361C
중랑구|1937762094|스타벅스 묵동점|3.5|8건|서울 중랑구 동일로 952 로프트원오피스텔 1층|영업시간&매일 08:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 |메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF6D317219EA348458EDC285881BF147A
중랑구|1815918751|개인취향|4.5|4건|서울 중랑구 면목로55길 52 1층|영업시간&월~금 10:00 ~ 21:00&토 11:00 ~ 21:00&일 12:00 ~ 21:00|010-5813-5908|www.instagram.com/gaein_coffee|#디저트카페 #제로페이|메뉴 이름: 쓰어다커피 가격: 4,000&메뉴 이름: 베트남 연유커피 가격: 4,000&메뉴 이름: 수제 패션후르츠에이드 가격: 5,000&메뉴 이름: 아메리카노 가격: 2,800&메뉴 이름: 카푸치노 가격: 3,500&메뉴 이름: 카라멜마끼야또 가격: 3,500&메뉴 이름: 카페라떼 가격: 3,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA0A82538ECC141E9A24397EC4B66D85F
중랑구|1531026852|커피빈 상봉역점|4.3|3건|서울 중랑구 망우로 291 1층|영업시간&월~금 07:00 ~ 23:00&토,일 08:00 ~ 23:00&공휴일&08:00 ~ 23:00|02-493-8902|www.coffeebeankorea.com|#커피전문점 #공부하기좋은 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1E2EABC289EF41BEA75DE0C8DCED0475
중랑구|27403044|디저트39 상봉점|5.0|3건|서울 중랑구 망우로 353 상봉프레미어스엠코 C동 1층 109호|영업시간&매일 08:00 ~ 21:00|02-6053-3939|www.dessert39.com|#디저트카페 #데이트코스 #디저트카페 #제로페이|메뉴 이름: 녹차 라떼 가격: 4,100&메뉴 이름: 아메리카노 가격: 3,900&메뉴 이름: 카페라떼 가격: 4,900&메뉴 이름: 허니자몽블랙티 가격: 5,800&메뉴 이름: 흑당밀크티(잔) 가격: 3,900&메뉴 이름: 밀크티라떼 가격: 4,900&메뉴 이름: 피치 자몽 아이스티 가격: 3,800&메뉴 이름: 복숭아 아이스티 코코넛 젤리 가격: 3,800&메뉴 이름: 피치 오렌지 아이스티 가격: 3,800|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEEB392A26B8846A9AA897D97A7D2503D
