,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,경도,위도
15,노원구,104777847,아너카페,4.3,12건,서울 노원구 동일로192다길 9,노원구 공릉1동,영업시간&월~토 11:30 ~ 23:00&휴무일&일요일,,www.instagram.com/honor_cafe,#카페 #데이트코스 #핸드드립전문점 #제로페이,"메뉴 이름: 에스프레소 가격: 4,000&메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 자몽에이드 가격: 5,000&메뉴 이름: 딸기스무디 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F924F70F9F93D42518AA8988E08240EA9,127.0760588,37.62744108
16,노원구,206091656,위플랜트위커피,3.5,10건,서울 노원구 동일로178길 59-39 2층,노원구 공릉1동,영업시간&매일 12:00 ~ 21:00,,www.instagram.com/weplant_wecoffee,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 플랫화이트 가격: 4,500&메뉴 이름: 플랜트라떼(only ice) 가격: 5,500&메뉴 이름: 말차크림라떼 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F66759DFC354E4843A21CB246FF5E99EE,127.0776405,37.622797
17,노원구,1338966452,무드쉐어,0,0건,서울 노원구 공릉로 119-23 1층 101호,노원구 공릉1동,영업시간&화~일 12:00 ~ 22:00&월 13:30 ~ 22:00,070-8286-6626,www.instagram.com/cafe.moodshare,#카페 #감성카페 #제로페이,"메뉴 이름: 어메리카노 가격: 4,000&메뉴 이름: 라떼 가격: 4,500&메뉴 이름: 초콜릿 가격: 5,000&메뉴 이름: 레몬머들티 가격: 5,000&메뉴 이름: 청귤 에이드 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5AF3ADEE4E0F48BCBC3E84E7E1A1B073,127.0779123,37.62144714
18,노원구,975733166,플랫커피,3.3,17건,서울 노원구 공릉로39길 20 1층,노원구 공릉2동,영업시간&화~일 12:00 ~ 23:00&휴무일&월요일,070-8614-8747,instagram.com/flat___coffee,#커피전문점 #핸드드립전문점 #제로페이,"메뉴 이름: CROQUE MOUSIEUR 가격: 3,500&메뉴 이름: POUROVER (V60) 가격: 4,000&메뉴 이름: AEROPRESS 가격: 4,000&메뉴 이름: ESPRESSO 가격: 3,000&메뉴 이름: AMERICANO 가격: 3,200&메뉴 이름: ESPRESSO TONIC 가격: 4,000&메뉴 이름: LATTE 가격: 3,500&메뉴 이름: FLAT WHITE 가격: 3,500&메뉴 이름: FLAT WHITE CUBE 가격: 4,000&메뉴 이름: 작설차 가격: 4,000&메뉴 이름: 얼그레이 가격: 4,000&메뉴 이름: 라즈베리허브 가격: 4,000&메뉴 이름: ICECREAM COOKIE 가격: 1,500&메뉴 이름: PLAIN SCONES 가격: 2,500&메뉴 이름: NAMA CHEESE CAKE 가격: 4,000&메뉴 이름: MATCHA TOAST 가격: 3,000&메뉴 이름: FLAT TOAST 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF88B506DCC424B87AB6DF181A8F22E75,127.0783048,37.6238179
19,노원구,19469879,스타벅스 노원역점,2.7,24건,서울 노원구 동일로 1413 남성빌딩 1층,노원구 상계6.7동,"영업시간&월~금 07:00 ~ 22:00&토,일 08:00 ~ 22:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F231C984A55E006BA1D,127.0600192,37.65476844
20,노원구,1513264138,몽실디저트,0,0건,서울 노원구 상계로 51 노원프라자빌딩 1층 105호,노원구 상계10동,영업시간&매일 11:30 ~ 22:00,010-3072-9855,www.instagram.com/mongsil_dessert,#디저트카페 #디저트카페 #레터링케이크 #제로페이,"메뉴 이름: 마카롱 가격: 2,200&메뉴 이름: 스콘 가격: 2,500&메뉴 이름: 마카롱케이크 가격: 23,000&",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBA8D360E21EB46D481FC1BCBAFB3D5FC,127.0608332,37.65598377
21,노원구,394316415,파브커피,4,22건,서울 노원구 동일로186길 76 1층,노원구 공릉1동,영업시간&매일 12:00 ~ 22:00,,www.instagram.com/pav_coffee,#카페 ,"메뉴 이름: 블랙 가격: 4,200&메뉴 이름: 화이트 가격: 4,700&메뉴 이름: 아몬드라떼 가격: 5,200&메뉴 이름: 핫 초콜렛 가격: 5,500&메뉴 이름: 화이트 피치 에이드 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F943815470BA14E54ADA298DBC4EB05AF,127.0771735,37.62535631
22,노원구,799469641,스타벅스 공릉역,2.9,9건,서울 노원구 동일로 1081,노원구 공릉1동,"영업시간&월~금 07:30 ~ 21:00&토,일 08:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F51ED9100EE5543E994CB62A4EE7898B3,127.0722727,37.62638078
23,노원구,1800821127,스타벅스 상계초교사거리점,4.8,17건,서울 노원구 노원로 449,노원구 상계2동,영업시간&목~일 08:30 ~ 21:00&월~수 08:30 ~ 22:00,1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1107895C7D45439E923142E0E4CB06B7,127.0664411,37.65666808
24,노원구,2080972721,스타벅스 노원마들역점,4.3,15건,서울 노원구 노원로 569 임광아파트상가,노원구 상계10동,영업시간&매일 08:00 ~ 22:00,1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6D90A50686564EF291BE23A71B5F188C,127.0571014,37.66097115
25,노원구,1161456883,더메이즈 노원점,4.2,13건,서울 노원구 상계로5길 26 6층,노원구 상계2동,영업시간&매일 10:00 ~ 23:00,02-6012-2620,www.themazenw.co.kr,#테마카페 #데이트코스 #방탈출카페,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FCECE964305CA43468801C06B76F70933,127.0632542,37.65710699
26,노원구,27583400,502세컨즈카페 노원점,1.3,8건,서울 노원구 섬밭로 232 1층,노원구 하계2동,영업시간&연중무휴,070-4465-7996,www.instagram.com/cafe1_502seconds,#카페 #브런치카페,"메뉴 이름: 502플레이트 가격: 23,900&메뉴 이름: 샐러드 파스타 가격: 10,900&메뉴 이름: 수제버거세트3종 가격: 11,900&메뉴 이름: 502브런치 가격: 10,900&메뉴 이름: 502퀘사디아 가격: 10,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F1D85D3718E0C4B11A3C27F33FDBD4FB1,127.0660036,37.63674583
27,노원구,101891212,플로레스테이블,4.2,13건,서울 노원구 상계로5길 12 3층,노원구 상계2동,영업시간&매일 10:00 ~ 22:00,02-931-9312,,#디저트카페 #감성카페 #디저트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 2,900&메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 제주 천혜향 스무디 가격: 5,000&메뉴 이름: 블루베리 요거트 스무디 가격: 5,000&메뉴 이름: 딸기 요거트 스무디 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0E1993F85FFD470D96FFFAD47BA3B962,127.0642646,37.65735526
28,노원구,20046343,스타벅스 중계역점,3.3,11건,서울 노원구 동일로 1339 대한빌딩,노원구 상계6.7동,영업시간&월~금 07:00 ~ 22:00&토 07:30 ~ 22:00&일 08:00 ~ 22:00,1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",,127.0621815,37.64816176
29,노원구,216150274,오누이,4.6,19건,서울 노원구 동일로187길 12-47 1층,노원구 공릉1동,"영업시간&화~토 12:00 ~ 21:00&휴무일&월,일요일",,www.instagram.com/o.nui,#카페 #감성카페 #요거트카페 #제로페이,"메뉴 이름: 누이요거트 가격: 7,000&메뉴 이름: 과일요거트 가격: 7,000&메뉴 이름: 딸기요거트 가격: 7,000&메뉴 이름: 오디요거트 가격: 7,000&메뉴 이름: 라즈베리요거트 가격: 7,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F71477791467841D9A54C2C5E6E5BFF84,127.0723918,37.62462919
30,노원구,17757837,투썸플레이스 노원문화의거리점,2.1,34건,서울 노원구 상계로 69 2층,노원구 상계2동,영업시간&화~토 00:00 ~ 24:00&월 08:00 ~ 24:00&일 08:00 ~ 23:00,02-935-2388,twosome.co.kr,#커피전문점 #24시간카페 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F9EDD4851D9484FB1B42AD47C899E54FE,127.0626387,37.65645467
31,노원구,27229512,에슬로우커피 공릉점,4.4,8건,서울 노원구 노원로 3 우토파크프라자 1층,노원구 공릉2동,"영업시간&월~금 08:00 ~ 24:00&토,일 10:00 ~ 24:00&공휴일&08:00 ~ 24:00&(주말 및 공휴일 변경될 수 있음)",02-949-4542,www.eslow.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아메리카노(Regular) 가격: 3,500&메뉴 이름: 카페라떼(Regular) 가격: 4,300&메뉴 이름: 연유라떼(Regular) 가격: 4,800&메뉴 이름: 달고나카페라떼(Regular) 가격: 5,000&메뉴 이름: 플레인요거트 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5A6C1948AF084A239710E8DD92FD2A9B,127.0866624,37.62199296
32,노원구,82447262,오피셜커피,3.5,27건,서울 노원구 동일로184길 69-7 1층 101호,노원구 공릉1동,영업시간&매일 09:00 ~ 24:00,,,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 초콜릿라떼 가격: 5,000&메뉴 이름: 밀크티 가격: 5,500&메뉴 이름: 딸기 라떼 가격: 6,500",,127.0772953,37.62497819
