구|URL_ID|카페명|평점|리뷰개수|주소|영업시간|전화번호|홈페이지주소|태그|메뉴|대표사진주소|
은평구|670102239|1인1잔|3.6|67건|서울 은평구 연서로 534 1,2층|영업시간&화~일 10:00 ~ 21:00&휴무일&월요일|02-355-1111||#카페 #데이트코스 #루프탑있는|메뉴 이름: 아메리카노(HOT) 가격: 5,000&메뉴 이름: 아메리카노(ICE) 가격: 5,500&메뉴 이름: 카푸치노(HOT) 가격: 5,500&메뉴 이름: 카푸치노(ICE) 가격: 6,000&메뉴 이름: 카페라떼(HOT) 가격: 5,500&메뉴 이름: 카페라떼(ICE) 가격: 6,000&메뉴 이름: 카페모카(HOT) 가격: 5,500&메뉴 이름: 카페모카(ICE) 가격: 6,000&메뉴 이름: 플랫화이트(HOT) 가격: 5,500&메뉴 이름: 플랫화이트(ICE) 가격: 6,000&메뉴 이름: 브라운플랫(HOT) 가격: 5,500&메뉴 이름: 브라운플랫(ICE) 가격: 6,000&메뉴 이름: 아인슈페너(ICE) 가격: 5,500&메뉴 이름: 아인슈페너(HOT) 가격: 6,000&메뉴 이름: 밀크티(HOT) 가격: 5,500&메뉴 이름: 밀크티(ICE) 가격: 6,000&메뉴 이름: 초코라떼(HOT) 가격: 5,500&메뉴 이름: 초코라떼(ICE) 가격: 6,000&메뉴 이름: 녹차라떼(HOT) 가격: 6,000&메뉴 이름: 녹차라떼(ICE) 가격: 6,500&메뉴 이름: 곡물라떼(HOT) 가격: 6,000&메뉴 이름: 곡물라떼(ICE) 가격: 6,500&메뉴 이름: 수제자몽차 가격: 6,000&메뉴 이름: 수제레몬차 가격: 6,000&메뉴 이름: 아이스티 복숭아 가격: 6,000&메뉴 이름: 시즌쥬스 가격: 7,000&메뉴 이름: 자몽에이드 가격: 7,000&메뉴 이름: 레몬에이드 가격: 7,000&메뉴 이름: 패션후르츠에이드 가격: 7,000&메뉴 이름: 자두에이드 가격: 7,000&|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F16DBEE0EE28F49C8992491C8A99A707B
은평구|862753029|213점|4.9|38건|서울 은평구 응암로21가길 27 1층|영업시간&월,수,목,금 09:00 ~ 20:00&토,일 12:00 ~ 20:00&휴무일&화요일|02-356-7312|www.instagram.com/213.shop|#카페 #제로페이|메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 녹차라떼 가격: 4,000&메뉴 이름: 로얄 밀크티 가격: 4,500&메뉴 이름: 유자차 가격: 4,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF1806E6DE15042DBBF6BF74D1978DC50
은평구|24765609|스타벅스 은평구청입구점|4.3|15건|서울 은평구 은평로 170 상현빌딩 1층|영업시간&월~금 07:00 ~ 22:00&토,일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFC800EA7B4DC4AF9BE45187D6BD6C294
은평구|356891147|카페미제|3.9|12건|서울 은평구 연서로 19 1, 2층|영업시간&매일 08:00 ~ 23:00|||#테마카페 #디저트카페 #분위기좋은 #제로페이|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 그린티라떼 가격: 4,000&메뉴 이름: 민트초코라떼 가격: 4,000&메뉴 이름: 시나몬초코 가격: 4,200&메뉴 이름: 쥬스 가격: 3,500&메뉴 이름: 에이드 가격: 4,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FB1C1D020A49F419AA36FAFF71993963D
은평구|1484410257|스타벅스 불광역점|3.8|14건|서울 은평구 통일로 715 1층|영업시간&매일 07:30 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F35B947E401CA4F7E8CE9B54CD1B6370B
은평구|2143276770|해례커피|4.2|26건|서울 은평구 통일로83길 19|영업시간&월~금 11:30 ~ 23:00&토,일 12:00 ~ 23:00|||#커피전문점 #감성카페 #디저트카페 #로스팅전문 #핸드드립전문점|메뉴 이름: 핸드드립 가격: 5,500&메뉴 이름: 해례 샤케라토 가격: 5,000&메뉴 이름: 아메리카노 가격: 4,200&메뉴 이름: 카페라떼 가격: 4,600&메뉴 이름: 크런치 와플 가격: 7,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAF363DD481B24A038BFD1A0CB0A8F677
은평구|158505473|카페아사|3.4|9건|서울 은평구 불광천길 338 2층|영업시간&월~토 12:00 ~ 23:00&일 12:00 ~ 22:00|070-4950-2577||#카페 #데이트코스 #분위기좋은 #빈티지분위기|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 오렌지 비앙코 (ICE) 가격: 6,000&메뉴 이름: 딸기 에이드 가격: 6,200&메뉴 이름: 딸기라떼 (ICE) 가격: 6,200&메뉴 이름: 얼그레이 밀크티 가격: 5,700&메뉴 이름: 딸기 티라미수 가격: 8,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7107B55A48A640DABAFBAA483B8AB7AC
은평구|38547227|온도차|4.9|15건|서울 은평구 녹번로 74 1층|영업시간&매일 11:00 ~ 21:00|||#카페 #감성카페 #제로페이|메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 라떼 가격: 4,500&메뉴 이름: 아인슈페너 가격: 5,500&메뉴 이름: 블루오션라떼 가격: 5,000&메뉴 이름: 바닐라라떼 가격: 5,000&메뉴 이름: 초코라떼 가격: 5,000&메뉴 이름: 레몬티 가격: 4,500&메뉴 이름: 히비스커스 티 가격: 4,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F020B84D2CD3149CC8C448A38065BCC1D
은평구|1109881537|은평커피로스터스|0.0|0건|서울 은평구 은평로 57-1 1층|영업시간&화~일 11:00 ~ 23:00&공휴일&11:00 ~ 23:00&휴무일&월요일|010-4151-4141|www.instagram.com/eunpyungcoffee|#카페 #감성카페 #레트로풍 #로스팅전문 #빈티지분위기 #핸드드립전문점 #제로페이|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,800|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4534A872791847D7B9B585BB89EDBC16
은평구|26900385|스타벅스 구파발역점|3.5|16건|서울 은평구 진관2로 12 메이플카운티 2차 113~116호|영업시간&월~토 07:00 ~ 22:00&일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEF4A075F10ED44089AC024F56F2DD2D7
은평구|1078109037|카페메이트|4.0|8건|서울 은평구 진흥로 85 1~2층|영업시간&매일 10:00 ~ 22:00|02-356-7972|www.instagram.com/cafemate7|#카페 #제로페이|메뉴 이름: 에스프레소 가격: 4,000&메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 제주그린티라떼 가격: 4,800&메뉴 이름: 초코라떼 가격: 4,800|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F019F9A9FBF3B4DDD800A90CF6F526F93
은평구|1200602899|명금탕|4.1|14건|서울 은평구 진관길 5 1층||02-739-0394|www.instagram.com/enpyung_myung_gum_tang|#전통찻집 #데이트코스 #제로페이|메뉴 이름: 쌍화차 가격: 7,000&메뉴 이름: 대추차 가격: 7,000&메뉴 이름: 생강차 가격: 7,000&메뉴 이름: 유자차 가격: 6,000&메뉴 이름: 레몬차 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC81140BCD01346F59716C678C70C371A
은평구|1892822049|투썸플레이스 은평구청점|2.0|20건|서울 은평구 은평로 194 103, 205호|영업시간&매일 08:00 ~ 22:30|02-352-1433|www.twosome.co.kr|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2B200771ECC443F1BB658AB9F3CE9AB8
은평구|1532325160|플럽커피|3.3|12건|서울 은평구 연서로29길 7-11 3층|영업시간&화~금 13:00 ~ 23:00&토,일 12:00 ~ 23:00&휴무일&월요일||www.instagram.com/flupcoffee|#카페 #루프탑있는 #제로페이|메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 플럽라떼 가격: 5,500&메뉴 이름: 비포선셋 가격: 6,500&메뉴 이름: 커스터드 밀푀유 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDD345C52F9E1484FA94EC5B13F868569
은평구|690365890|알키미스타|3.9|13건|서울 은평구 응암로9길 24 1층|영업시간&매일 10:00 ~ 00:00&공휴일&10:00 ~ 00:00|02-6104-5803|www.instagram.com/alquimi_star|#북카페 #북카페 #분위기좋은 #비어카페 #술한잔하기좋은 #제로페이|메뉴 이름: 아메리카노 가격: 4,300&메뉴 이름: 카페라떼 가격: 4,600&메뉴 이름: 블루베리 스무디 가격: 4,900&메뉴 이름: 바닐라 버번 가격: 6,800&메뉴 이름: 이터널 썸머 가격: 6,800|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F4B1F95C49D134E7BB3AD31819BC27ADD
은평구|969659468|어뮤즈멜로우|4.3|7건|서울 은평구 연서로27길 20 2층|영업시간&매일 12:30 ~ 23:00|02-2088-2612|www.instagram.com/amusemellow_cafe|#디저트카페 #디저트카페 #분위기좋은 #애견동반식당 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F21BCB307B8034BF887488B8C441E95C2
은평구|17884764|스타벅스 구산역점|3.1|13건|서울 은평구 연서로 146|영업시간&월~토 07:30 ~ 22:00&일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F97003FC6E3CA48F38AE98D7593DE8971
은평구|2045961313|스타벅스 연신내역사거리점|3.8|21건|서울 은평구 통일로 842|영업시간&월~금 07:00 ~ 22:00&토,일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2B9A55EABE68405D830B0FCAEF09C999
은평구|1065228229|오핀로스터리|3.3|7건|서울 은평구 북한산로 234|영업시간&월,수,목,금,토,일 11:00 ~ 21:00&휴무일&화요일|031-856-5555|www.opinofficial.com|#커피전문점 #로스팅전문 #베이커리카페 #핸드드립전문점 #제로페이|메뉴 이름: 오핀 에스프레소 가격: 3,800&메뉴 이름: 아메리카노 가격: 4,300&메뉴 이름: 플랫화이트 가격: 4,500&메뉴 이름: 카페라떼 가격: 4,800&메뉴 이름: 초코라떼 가격: 5,500&메뉴 이름: 레몬티 가격: 5,500&메뉴 이름: 로드 버가모트 가격: 4,800|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F238C7A090C4D454B9EE20AC6DBE7BC13
은평구|27543867|탐나도다|4.0|9건|서울 은평구 통일로83길 5-14|영업시간&매일 11:00 ~ 23:00|02-384-9292||#카페 #데이트코스 #제로페이|메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 자몽에이드 가격: 4,500&메뉴 이름: 초코라떼 가격: 4,000&메뉴 이름: 그린티라떼 가격: 4,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE9B2D45C63F8441F87528587B0ED0B10
은평구|2047684329|힐링앤툰|4.6|7건|서울 은평구 진흥로 144 동호스카이 지하 102호|영업시간&매일 11:00 ~ 23:00|0507-1415-9852|pf.kakao.com/_KUIPC/chat|#만화카페 #데이트코스 #만화카페 #보드게임카페 #친목모임 #제로페이|메뉴 이름: 후불 시간이용권 가격: 2,400&메뉴 이름: 선불 2시간이용권+음료 가격: 4,900&메뉴 이름: 선불 4시간이용권+음료 가격: 7,900&메뉴 이름: 선불 6시간이용권+음료 가격: 10,000&메뉴 이름: 종일권+음료 가격: 13,000|
