구|URL_ID|카페명|평점|리뷰개수|주소|영업시간|전화번호|홈페이지주소|태그|메뉴|대표사진주소|
서대문구|273114016|콘하스 연희점|2.6|103건|서울 서대문구 연희로27길 99|영업시간&월~토 10:00 ~ 23:00&일 10:00 ~ 22:00|02-325-0792|www.instagram.com/conhascoffee_co.ltd|#카페 #주택개조카페|메뉴 이름: Ethiopia 가격: 6,000&메뉴 이름: Latte 가격: 6,300&메뉴 이름: Americano 가격: 5,800&메뉴 이름: Milk Tea 가격: 6,300&메뉴 이름: Only strawberry Juice 가격: 8,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F907B2DD9D496481BA386884AC0A7A218
서대문구|17153633|와플잇업 이대2호점|4.2|50건|서울 서대문구 이화여대3길 42-19|영업시간&매일 12:00 ~ 21:00|070-4410-2829||#디저트카페 #데이트코스 #와플카페|메뉴 이름: 생크림 와플 (1인용) 가격: 7,000&메뉴 이름: 젤라또 와플 (1인용) 가격: 7,300&메뉴 이름: 생크림 더블 젤라또 와플 (2인용) 가격: 10,200&메뉴 이름: 핑거 와플 가격: 14,000&메뉴 이름: 위드 커피 와플 가격: 13,500&메뉴 이름: 와플잇업 가격: 16,900&메뉴 이름: 더블 젤라또 와플 가격: 10,700&메뉴 이름: 후르츠 젤라또 와플 가격: 14,000&메뉴 이름: 그랑 플라스 와플 가격: 13,000&메뉴 이름: 아메리카노 가격: 4,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F7C72A8DCEA004F8C8E34D6244F0A4555
서대문구|13594462|에이투지카페|3.6|37건|서울 서대문구 연세로4길 29|영업시간&매일 12:00 ~ 22:00|02-313-7523|www.instagram.com/atoz_cafe_seoul|#커피전문점 #데이트코스 #분위기좋은 #빈티지분위기 #제로페이|메뉴 이름: 아메리카노 가격: 5,000&메뉴 이름: 카페라떼 가격: 5,500&메뉴 이름: 레몬 에이드 가격: 6,500&메뉴 이름: 라임과 청포도 티 가격: 6,500&메뉴 이름: 캐모마일 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FFC444B344283472495B2FF576F6C9B73
서대문구|838351158|베어스덴|3.8|18건|서울 서대문구 연희로4길 10 1,2층|영업시간&화,수,목,금,일 11:00 ~ 21:00&휴무일&월요일|02-6449-0204|www.instagram.com/bearsden_dalgom|#디저트카페 #데이트코스 #브런치카페 #점심식사 #제로페이|메뉴 이름: 베어스 플레이트 가격: 14,000&메뉴 이름: 프런치 토스트 가격: 14,000&메뉴 이름: 그릴드 샌드위치 가격: 14,000&메뉴 이름: 더치 커피 가격: 4,000&메뉴 이름: 카페 라떼 가격: 4,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1A585D68AF3F43AA9D0A542A6F5C9DF8
서대문구|705202577|쿳사|4.6|45건|서울 서대문구 증가로 48|영업시간&매일 10:00 ~ 16:00|0507-1310-1977||#카페 #브런치카페 #제로페이|메뉴 이름: 쿳사베네딕트 가격: 9,500&메뉴 이름: 뇨끼 알푼기 가격: 11,000&메뉴 이름: 후무스 샐러드 가격: 11,000&메뉴 이름: 비프 폴렌타 가격: 12,000&메뉴 이름: 아보 스매시 가격: 12,000&메뉴 이름: 뇨끼 나폴레타나 가격: 11,000&메뉴 이름: 뇨끼 볼레네제 가격: 12,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F50B0384DCB7148B5A4E2D8A589B30A46
서대문구|685757963|발카롱|4.6|14건|서울 서대문구 통일로39길 43 1층|영업시간&화~토 11:00 ~ 20:00&휴무일&월,일요일|070-7773-2194|www.instagram.com/miaowcaron|#카페 #디저트카페 #레터링케이크 #케이크주문제작 #제로페이|메뉴 이름: 주문제작마카롱케이크 가격: 35,000&메뉴 이름: 캐릭터마카롱 가격: 2,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_957161374
서대문구|26571462|스타벅스 연희DT점|2.9|24건|서울 서대문구 연희로 144|영업시간&목~일 07:00 ~ 21:00&월~수 07:00 ~ 19:00&이용시 주의 사항&2022-03-14 Drive Thru 운영시간 07:00 ~ 19:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB8B9CA31CD324527B0A977DB17DD76D0
서대문구|560241790|원앤온리커피|4.2|10건|서울 서대문구 이화여대7길 31-4 1층|영업시간&월~토 11:00 ~ 22:00&휴무일&일요일||www.instagram.com/oneandonlycoffee|#카페 #감성카페 #제로페이|메뉴 이름: 에스프레소 가격: 3,500&메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 라떼 가격: 4,500&메뉴 이름: 모카 가격: 5,000&메뉴 이름: 말차 가격: 5,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F581A4BC8728E476299120EC75B240DF0
서대문구|961299046|올레무스|4.4|47건|서울 서대문구 연희로5길 58 1층|영업시간&월,금,토,일 12:00 ~ 19:00&휴무일&화,수,목요일||www.instagram.com/olemus.kr|#카페 #정갈한느낌 #제로페이|메뉴 이름: 말차 가격: 10,000&메뉴 이름: 옥로 줄기차 가격: 7,000&메뉴 이름: 호지차 가격: 6,500&메뉴 이름: 훈연차 가격: 6,500&메뉴 이름: 말차 아포가토 가격: 8,500&메뉴 이름: 말차 가격: 10,000&메뉴 이름: 옥로 가격: 10,000&메뉴 이름: 옥로-줄기차 가격: 7,000&메뉴 이름: 구운 현미 녹차 가격: 6,500&메뉴 이름: 호지차 가격: 6,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F44F7FC15818E4C468E9A2A474C3717DD
서대문구|550496093|디폴트밸류|4.1|14건|서울 서대문구 성산로 333|영업시간&매일 11:00 ~ 20:00|02-2293-3889|www.instagram.com/defaultvalue_yeonhui|#카페 #로스팅전문 #제로페이|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 크림브륄레 라떼 가격: 7,000&메뉴 이름: 얼그레이 가격: 6,000&메뉴 이름: 크로플 티라미수 가격: 9,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F26C7CF8792334708842E16EC80FED608
서대문구|10538396|스타벅스 신촌점|4.1|33건|서울 서대문구 연세로 10-1 즐거운빌딩 1~3층|영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|
서대문구|1520672825|레드버튼 신촌점|4.9|13건|서울 서대문구 연세로 8 3층|영업시간&월~목 13:00 ~ 01:00&금 13:00 ~ 02:00&토 12:00 ~ 02:00&일 12:00 ~ 01:00|02-363-3799|redbutton.co.kr|#보드카페 #보드게임카페|메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 헤이즐넛 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 더블초콜렛 가격: 3,900&메뉴 이름: 고구마라떼 가격: 3,900|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FD7761147CA60477691776F91C7B2CD70
서대문구|1542251042|방탈출 룸익스케이프 화이트점|4.6|18건|서울 서대문구 명물길 66 2층|영업시간&월~금 13:25 ~ 23:00&토,일 10:00 ~ 23:00|02-393-5689|www.ex-cape.com|#테마카페 #데이트코스 #방탈출카페||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_969373202
서대문구|11221603|투썸플레이스 신촌점|3.4|56건|서울 서대문구 신촌로 93 1층|영업시간&월,화,수,목,일 08:00 ~ 24:00&금,토 08:00 ~ 02:00|02-3142-5995|www.twosome.co.kr|#커피전문점 #카카오페이||
서대문구|23446983|시간이머무는홍차가게|4.8|26건|서울 서대문구 연희로16길 7-15|영업시간&월,화,금,토,일 12:00 ~ 20:00&공휴일&12:00 ~ 20:00&휴무일&수,목요일|070-4843-3541|hongcha.modoo.at|#카페 #앤틱한 #제로페이|메뉴 이름: 홍차(티팟) 가격: 7,500&메뉴 이름: 홍차(티팟) 가격: 7,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F241DF04F5391D93F04
서대문구|2060053572|스타벅스 가재울뉴타운점|4.1|10건|서울 서대문구 가재울미래로 2 2단지 별동상가 1층|영업시간&매일 07:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC3D4F95EA3E74837A1E79860ED36CBDE
서대문구|1290437759|헬로방방 남가좌점|5.0|1건|서울 서대문구 명지대길 103 7층|영업시간&월~금 10:00 ~ 20:00|02-372-4857|www.hellobang.co.kr|#키즈카페 |메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 망고 스무디 가격: 3,000&메뉴 이름: 아이스티 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 카페모카 가격: 4,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF36352E671A9477AAF51C9F9793F977B
서대문구|725420477|스타벅스 이대R점|3.5|28건|서울 서대문구 이화여대길 34|영업시간&월~토 08:00 ~ 19:00&일 09:00 ~ 19:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0B921DBD85AF4DADB961ABDBD5437A03
서대문구|895804381|연희커피|3.8|19건|서울 서대문구 연희맛로 17-21|영업시간&화~일 12:00 ~ 22:00&휴무일&월요일||www.instagram.com/yeonheecoffee|#커피전문점 #감성카페 #빈티지분위기 #제로페이|메뉴 이름: 모카 비엔나 (HOT) 가격: 6,000&메뉴 이름: 크림 딥 블랙 (ICE) 가격: 6,000&메뉴 이름: 연희 블랜드 가격: 5,500&메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 5,000|
서대문구|473697180|연희대공원|2.9|12건|서울 서대문구 연희로11가길 42|영업시간&매일 10:00 ~ 22:00&(카페&쇼룸)&기타&(센터 : 화~토 10:00~18:30 / 스토어 : 화~일 13:00~21:00)||www.instagram.com/yh.grandpark|#테마카페 |메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 라떼 가격: 4,300&메뉴 이름: 플랫화이트 가격: 4,300&메뉴 이름: 블루베리라떼 가격: 6,000&메뉴 이름: 고구마라떼 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F87330C90C0E64BAD9E7351C267624ECE
서대문구|33873746|프로토콜|3.7|31건|서울 서대문구 연희로 109 2층|영업시간&매일 10:30 ~ 22:00&이용시 주의 사항&매월 비정기 휴무 1회 진행|010-3927-6159|www.instagram.com/protokoll.roasters|#커피전문점 #로스터리 #스페셜티카페 #연남동카페 #연희동카페 #원두납품 #로스팅전문 #핸드드립전문점|메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 필터커피 가격: 변동가격|
서대문구|27494928|꽃피다이화다방|4.6|22건|서울 서대문구 이화여대길 75|영업시간&월~토 10:00 ~ 23:00&일 11:00 ~ 22:30|02-313-1905||#카페 #북카페 #스터디카페 #혼밥 #회식장소 #제로페이|메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: amor latte 가격: 5,500&메뉴 이름: tokyo green-tea latte 가격: 5,500&메뉴 이름: queen's milk-tea 가격: 5,500&메뉴 이름: sweet choco-latte 가격: 5,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2659B43C5824014E02
서대문구|1480755504|보틀라운지|4.9|37건|서울 서대문구 홍연길 26 1층|영업시간&화~일 10:00 ~ 21:00&휴무일&월요일|02-3144-0703|www.instagram.com/bottlelounge_|#카페 #비건카페 #비건푸드 #세제리필샵 #제로웨이스트샵|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 바닐라라떼 가격: 5,000&메뉴 이름: 자몽에이드 가격: 5,500&메뉴 이름: 레몬진저에이드 가격: 5,500|
