,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
78,강북구,26328695,빽다방 강북구청점,2.4,11건,서울 강북구 도봉로87길 48,강북구 수유3동,영업시간&매일 10:00 ~ 24:00,02-991-9599,www.paikdabang.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC4065DD4EAFD4AAFA9D8695CBAB8EC68,
79,강북구,1439421544,한천기와,3.7,13건,서울 강북구 한천로132길 11 1층,강북구 번1동,영업시간&화~일 12:00 ~ 22:00&휴무일&월요일,02-6402-4889,www.instagram.com/hancheon__,#디저트카페 #감성카페 #분위기좋은 #수제디저트 #제로페이,"메뉴 이름: 에스프레소 콘파냐 가격: 4,000&메뉴 이름: 아메리카노(HOT) 가격: 4,000&메뉴 이름: 카페라떼(HOT) 가격: 4,500&메뉴 이름: 블루베리 스무디 가격: 6,000&메뉴 이름: 오로라에이드 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6004CB8DDCAD42BB8AC09E25DDA367B4,
80,강북구,1134091393,메가커피 수유사거리점,5.0,2건,서울 강북구 도봉로 289 1층,강북구 수유1동,,02-998-7748,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_170686822,
81,강북구,401079774,리리앤펫,0.0,0건,서울 강북구 한천로131길 33 2층,강북구 번1동,영업시간&휴무일&수요일,,,#애견카페 ,,,
82,강북구,494268383,카페루앤비 번동점,4.0,2건,서울 강북구 도봉로102길 70 1층,강북구 번1동,,02-902-9970,www.cafelunb.co.kr,#카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 2,000&메뉴 이름: 카페라떼 가격: 3,000&메뉴 이름: 레몬 에이드 가격: 3,900&메뉴 이름: 얼그레이 가격: 2,800&메뉴 이름: 허니 브레드 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FAB3C94985A5B49188AB9464371CFBAD0,
83,강북구,21605492,카페브러리,4.7,3건,서울 강북구 오패산로77길 8,강북구 번1동,영업시간&매일 11:00 ~ 23:00,,www.cafebrary.com,#카페 #고즈넉한 #다락방카페 #데이트코스 #룸카페 #분위기좋은 #좌식카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 에스프레소 가격: 4,000&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 바닐라라떼 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F927BE6F2B8DE4863AFA70300C8638A8B,
84,강북구,26505073,로팸,4.5,4건,서울 강북구 4.19로 61-1 2층,강북구 우이동,,010-3811-2712,,#카페 #로스팅전문 #제로페이,"메뉴 이름: 에스프레소 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 녹차라떼 가격: 5,000&메뉴 이름: 레몬 수제과일차 가격: 5,500&메뉴 이름: 레몬에이드 가격: 5,500&메뉴 이름: 블루베리스무디 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2234344854E5BC3133,
85,강북구,1663532277,엔제리너스 북한산D/I점,3.9,13건,서울 강북구 4.19로 64,강북구 우이동,영업시간&매일 08:00 ~ 21:00,02-995-0965,instagram.com/angelinus_bukhansan.di,#커피전문점 ,"메뉴 이름: FRESH SANDWICH SET 가격: 14,100&메뉴 이름: 큐브달콤 브레드SET 가격: 13,900&메뉴 이름: 오리지널 불고기 가격: 7,000&메뉴 이름: 꽃살크래미 가격: 5,500&메뉴 이름: 싱글오리진 아메리카노 가격: 5,200&메뉴 이름: 자바초콜렛칩스노우 가격: 6,900&메뉴 이름: 쿠키&크림스노우 가격: 6,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6A8628E0AA2A4749B1FF7E6E02469531,
86,강북구,887311935,워더커피,0.0,0건,"서울 강북구 도봉로53길 16 1, 2층",강북구 미아동,영업시간&화~일 08:00 ~ 22:00&휴무일&월요일,,www.instagram.com/wodecoffee,#카페 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3C2E897F44D0444D90049F1725516F6E,
87,강북구,1680140184,비미남경 미아점,5.0,9건,서울 강북구 솔샘로67길 113 1층,강북구 송천동,영업시간&월~토 09:30 ~ 22:00&휴무일&일요일,,cafe.naver.com/bmnk1998,#커피전문점 #분위기좋은 #애견동반카페 #제로페이,"메뉴 이름: 아메리카노 가격: 2,800&메뉴 이름: 카페라떼 가격: 3,300&메뉴 이름: 그린티라떼 가격: 3,500&메뉴 이름: 얼그레이 가격: 3,000&메뉴 이름: 레몬에이드 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF7F4C0844FB84E7E926A1F0B951601CA,
88,강북구,902454476,블랙다운커피,4.8,18건,서울 강북구 삼양로 528-1,강북구 우이동,영업시간&월~금 08:00 ~ 22:30&토 11:00 ~ 19:00&휴무일&일요일,02-6338-0606,www.instagram.com/blackdowncoffee,#커피전문점 #제로페이,,,
89,강북구,207946135,아미네,5.0,1건,서울 강북구 솔매로46길 33 1층,강북구 미아동,"영업시간&화~금 12:00 ~ 20:00&토 12:00 ~ 19:00&휴무일&월,일요일",02-6489-2060,,#디저트카페 #디저트카페 #레터링케이크 #수제케이크 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 카푸치노 가격: 4,000&메뉴 이름: 자몽에이드 가격: 5,000&메뉴 이름: 플레인요거트 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB90B4468E3CA41FBA12F9284B6C27C18,
90,강북구,15806221,이디야커피 수유역점,2.6,8건,서울 강북구 도봉로 355,강북구 수유3동,"영업시간&월~금 09:00 ~ 23:30&토,일 10:00 ~ 23:30&공휴일&10:00 ~ 23:30",02-995-4576,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
91,강북구,528061209,제너럴커피오리진,5.0,6건,서울 강북구 도봉로81길 50 1층,강북구 인수동,영업시간&매일 10:30 ~ 21:30,070-4618-3361,www.instagram.com/generalcoffeeorigin,#카페 #로스팅전문 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 섬머라떼 가격: 5,500&메뉴 이름: 그린티플로트 가격: 6,500&메뉴 이름: 초코플로트 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F87B6BBDE97104F879D7F2FA91D735099,
92,강북구,2029697830,공차 수유역점,4.4,5건,서울 강북구 도봉로87길 7,강북구 수유3동,,,,#카페 #카카오페이 #제로페이,"메뉴 이름: 브라운슈가 치즈폼 스무디(L) 가격: 5,700&메뉴 이름: 브라운슈가 쥬얼리 밀크티(L) 가격: 5,300&메뉴 이름: 망고 스무디 가격: 5,300&메뉴 이름: 망고 요구르트(L) 가격: 5,000&메뉴 이름: 망고 주스(L) 가격: 4,600&메뉴 이름: 망고요구르트+화이트펄(L) 가격: 5,200&메뉴 이름: 블랙 밀크티(L) 가격: 4,000&메뉴 이름: 블랙밀크티+펄(L) 가격: 4,200&메뉴 이름: 블랙티(L) 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 얼그레이 밀크티(L) 가격: 4,000&메뉴 이름: 얼그레이티(L) 가격: 3,500&메뉴 이름: 우롱 밀크티(L) 가격: 4,000&메뉴 이름: 우롱티(L) 가격: 3,500&메뉴 이름: 자스민 그린티(L) 가격: 3,500&메뉴 이름: 제주 그린티 스무디 가격: 5,300&메뉴 이름: 청포도 스무디 가격: 4,800&메뉴 이름: 초코 쿠앤크 스무디 가격: 4,500&메뉴 이름: 초콜렛 밀크티(L) 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 타로 밀크티(L) 가격: 4,000&메뉴 이름: 타로밀크티+펄(L) 가격: 4,200&메뉴 이름: 피스타치오 밀크티+펄(L) 가격: 4,900&메뉴 이름: 제주 그린 밀크티+펄(L) 가격: 4,900&메뉴 이름: 청포도 그린티+알로에(L) 가격: 4,500",,
93,강북구,619249299,투썸플레이스 CGV수유점,1.3,4건,서울 강북구 도봉로 399,강북구 수유3동,영업시간&월~목 10:00 ~ 22:00&금~일 09:00 ~ 22:00,1544-1122,www.twosome.co.kr,#커피전문점 ,,,
94,강북구,74777447,메가커피 우이동점,2.9,12건,서울 강북구 삼양로149길 10 다우에코빌,강북구 우이동,"영업시간&월~금 08:00 ~ 22:00&토,일 10:00 ~ 22:00",,www.megacoffee.me,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F01996BA9D02B4091ADF0EF38285538DB,
95,강북구,209663011,어웨이크,5.0,4건,서울 강북구 노해로11길 15 1층,강북구 수유3동,"영업시간&매일 10:00 ~ 22:00&휴무일&둘째,넷째 일요일",,,#카페 #이색카페 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노(HOT) 가격: 2,800&메뉴 이름: 카페라떼(HOT) 가격: 3,200&메뉴 이름: 녹차라떼(HOT) 가격: 3,400&메뉴 이름: 수제 레몬차 가격: 3,400&메뉴 이름: 얼그레이 아이스티 가격: 3,200",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0CC4660E5D8046979AC9F54C1A79FCE0,
96,강북구,1664373377,카페1호기,4.6,8건,서울 강북구 월계로7길 5 1층,강북구 송중동,영업시간&매일 11:00 ~ 22:00,070-8844-1338,www.instagram.com/1hoghi,#카페 #감성카페 #디저트카페 #분위기좋은 #제로페이,"메뉴 이름: 아메리카노 가격: 3,300&메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 카페모카 가격: 4,500&메뉴 이름: 바닐라라떼 가격: 4,500&메뉴 이름: 돌체라떼 가격: 4,900&메뉴 이름: 자몽 에이드 가격: 4,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5A923B4AE9784494980C65FAFD23CE94,
97,강북구,920337216,모비딕 수유점,3.9,10건,서울 강북구 도봉로 350 삼주빌딩 4층,강북구 번1동,영업시간&매일 11:00 ~ 01:00&휴무일&연중무휴,02-981-4320,blog.naver.com/7mobydick,#북카페 #만화카페,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1BDEDB75885A492BA76162D07ED3B78F,
98,강북구,24637458,탐앤탐스 수유역점,3.1,10건,"서울 강북구 오패산로 416 2,3층",강북구 번1동,영업시간&매일 00:00 ~ 24:00&공휴일&00:00 ~ 24:00,02-999-4565,www.tomntoms.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE66340F39EC3471285BC2CA7AD271D0C,
99,강북구,1472751245,그라운드 플로어,5.0,9건,서울 강북구 솔매로45길 50 지층,강북구 미아동,영업시간&매일 10:00 ~ 22:30,02-6339-2616,www.instagram.com/cafe.groundfloor,#카페 #빈티지분위기 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 바닐라라떼 가격: 4,500&메뉴 이름: 헤이즐넛라떼 가격: 4,500&메뉴 이름: 아인슈패너 가격: 5,000&메뉴 이름: 츄크림라떼 가격: 5,500&메뉴 이름: 말차라떼 가격: 4,500&메뉴 이름: 다크초코라떼 가격: 4,500&메뉴 이름: 오미자베리차 가격: 4,000&메뉴 이름: 배도라지모과차 가격: 4,000&메뉴 이름: 얼그레이티 가격: 4,000&메뉴 이름: 카모마일티 가격: 4,000&메뉴 이름: 레몬에이드(Only Ice) 가격: 5,000&메뉴 이름: 자몽에이드(Only Ice) 가격: 5,000&메뉴 이름: 체리얼그레이에이드(Only Ice) 가격: 5,500&메뉴 이름: 청포도카모마일에이드(Only Ice) 가격: 5,500&메뉴 이름: 리필커피 가격: 1,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0DB3F492031B45F2B15BA5FF2464D1B4,
100,강북구,24046171,제이스파크,2.0,5건,서울 강북구 4.19로 93,강북구 우이동,영업시간&매일 11:00 ~ 23:00,,,#카페 #브런치카페 #제로페이,"메뉴 이름: 브런치A 가격: 13,000&메뉴 이름: 브런치B 가격: 15,000&메뉴 이름: 베이글샌드위치 가격: 7,000&메뉴 이름: 베이글샌드위치 SET 가격: 9,800&메뉴 이름: 핫도그 가격: 6,500&메뉴 이름: 치킨버거 가격: 8,000&메뉴 이름: 클래식 뉴욕버거 가격: 9,000&메뉴 이름: 뉴욕 모짜렐라 버거 가격: 12,000&메뉴 이름: 에스프레소 (HOT) 가격: 3,800&메뉴 이름: 에스프레소 콘파냐 (HOT) 가격: 4,300&메뉴 이름: 아메리카노 (HOT) 가격: 3,800&메뉴 이름: 아메리카노 (ICE) 가격: 4,300&메뉴 이름: 카푸치노 (HOT) 가격: 4,500&메뉴 이름: 카푸치노 (ICE) 가격: 5,000&메뉴 이름: 카페라떼 (HOT) 가격: 4,500&메뉴 이름: 카페라떼 (ICE) 가격: 5,000&메뉴 이름: 초콜렛라떼 (HOT) 가격: 4,800&메뉴 이름: 초콜렛라떼 (ICE) 가격: 5,300&메뉴 이름: 민트초콜렛라떼 (HOT) 가격: 4,800&메뉴 이름: 민트초콜렛라떼 (ICE) 가격: 5,300",,
101,강북구,19033173,카페베네 삼양사거리점,4.5,6건,서울 강북구 솔샘로 223 2층,강북구 삼양동,영업시간&매일 10:00 ~ 24:00,02-981-6232,www.caffebene.co.kr,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2142D242C408448498A0BD19EECB51A6,
102,강북구,956066855,메가커피 미아롯데점,2.1,7건,서울 강북구 도봉로10길 38,강북구 송중동,,,www.megacoffee.me,#커피전문점 #제로페이,,,
103,강북구,18662212,이디야커피 수유사거리점,3.3,3건,서울 강북구 덕릉로 82 제네스타워 1층,강북구 수유1동,영업시간&매일 08:30 ~ 23:00,02-984-9640,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
104,강북구,1918620302,놀숲 수유점,4.0,5건,서울 강북구 노해로8길 22 경남아너스빌 2층 211호,강북구 수유3동,"영업시간&월~금 10:00 ~ 24:00&토,일 10:00 ~ 02:00",070-4400-4321,www.nolsoop.co.kr,#만화카페 #만화카페 #보드게임카페 #북카페 #제로페이,"메뉴 이름: 시간요금 가격: 2,400",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB20DD89D22274B2B98A1B79EBA862A36,
105,강북구,1907963936,하삼동커피,0.0,0건,서울 강북구 도봉로 40 1층 103호,강북구 송중동,영업시간&매일 07:00 ~ 22:00,02-980-4630,www.hasamdong.com,#커피전문점 #카카오페이 #제로페이,,,
106,강북구,1283438226,바나프레소 미아사거리역점,3.0,2건,서울 강북구 도봉로 45,강북구 송천동,영업시간&월~금 07:00 ~ 22:00,070-8998-8958,www.banapresso.com,#카페 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3B17A39B6158467B80FFF75804445A8A,
107,강북구,1592807998,할리스 미아역점,5.0,2건,"서울 강북구 도봉로 203 1,2층",강북구 미아동,,070-7799-7374,www.hollys.co.kr,#커피전문점 #제로페이,"메뉴 이름: 티아라 딸기 생크림 케이크 가격: 32,000&메뉴 이름: 해피 홀리데이 세트 가격: 18,600&메뉴 이름: 스윗 뉴 이어 세트 가격: 18,300&메뉴 이름: 해피 크로플 세트 가격: 20,600&메뉴 이름: 뚱카롱 세트 가격: 8,700&메뉴 이름: 딸기치즈스윗박스 가격: 6,900&메뉴 이름: 해피 도넛 딸기 할리치노 - R/ICE 가격: 6,300&메뉴 이름: 더 진한 딸기 스무디 - R/ICE 가격: 6,800&메뉴 이름: 할리스 리프레시 세트 가격: 20,300&메뉴 이름: 할리스 브런치 세트 가격: 19,300",,
108,강북구,1498395678,리트리트커피 로스터즈,5.0,10건,서울 강북구 한천로139길 11 1층,강북구 수유3동,"영업시간&월~금 08:00 ~ 20:00&토,일 10:00 ~ 19:00&공휴일&10:00 ~ 19:00",010-8526-7847,www.instagram.com/retreat_coffee,#카페 #로스팅전문,"메뉴 이름: 에스프레소 가격: 2,000&메뉴 이름: 카페라떼 가격: 3,000&메뉴 이름: 에스프레소 콘파나 가격: 2,500&메뉴 이름: 에스프레소 마끼아또 가격: 2,500&메뉴 이름: 카푸치노 가격: 3,000&메뉴 이름: 얼그레이 카페라떼 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA5157566D9C744B7935B9D09CDBCB113,
109,강북구,518077863,빽다방 수유역점,3.7,3건,서울 강북구 도봉로 352 효성네오인텔리안 103호,강북구 번1동,영업시간&매일 07:30 ~ 23:00&휴무일&연중무휴,02-998-3344,paikdabang.com,#커피전문점 #카카오페이 #제로페이,,,
110,강북구,1791557957,메가커피 419사거리점,4.0,6건,서울 강북구 삼양로 510 1층,강북구 수유2동,영업시간&매일 08:00 ~ 22:00,,megacoffee.me,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD4E8BDE823D64B7F99C367B63A42C979,
111,강북구,646893505,더달다카페,4.4,9건,서울 강북구 4.19로21길 18 1층,강북구 인수동,영업시간&월~토 12:00 ~ 20:00&일 12:00 ~ 18:00&공휴일&12:00 ~ 18:00,010-3489-0190,www.instagram.com/the.dalda,#카페 #제로페이,"메뉴 이름: 에스프레소 가격: 4,000&메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 바닐라라떼 가격: 5,000&메뉴 이름: 카페모카 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F51A3C2B23D0043D990857FA7AB3F0A5C,
112,강북구,1594477497,비커피,4.0,3건,서울 강북구 도봉로15길 11 1층,강북구 송천동,영업시간&월~토 11:00 ~ 22:00&휴무일&일요일,02-6015-0418,instagram.com/be_coffee_cafe,#카페 #카카오페이 #제로페이,"메뉴 이름: 비커피 가격: 6,000&메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 레몬에이드 가격: 6,500&메뉴 이름: 흑임자라떼 가격: 6,000&메뉴 이름: 얼그레이 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF36473ECC7A54937AAAFBAD25DBE9DCC,
113,강북구,1438736272,떼구르르보드게임카페,4.8,4건,서울 강북구 도봉로10길 22 4층,강북구 송중동,영업시간&매일 12:00 ~ 24:00,02-945-5235,,#보드카페 #보드게임카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 녹차라떼 가격: 4,000&메뉴 이름: 레몬에이드 가격: 3,500&메뉴 이름: 핫도그 가격: 4,000&메뉴 이름: 페퍼로니 피자 가격: 7,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1889812864,
114,강북구,494002241,메가커피 삼양점,3.5,4건,서울 강북구 솔샘로 213-2 1층,강북구 삼양동,영업시간&매일 09:00 ~ 22:00,02-982-9240,megacoffee.me,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F00B32DBC080F4A2FBE9F82F63886BF44,
115,강북구,21655894,이디야커피 삼각산점,4.6,5건,서울 강북구 솔샘로40길 3,강북구 삼각산동,"영업시간&월~금 09:00 ~ 23:00&토,일 08:00 ~ 23:00&공휴일&08:00 ~ 23:00",02-988-3337,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
116,강북구,1129413598,카페평화,4.7,3건,서울 강북구 4.19로25길 13 1층,강북구 인수동,,0507-1330-4170,blog.naver.com/windwall04,#카페 #로스팅전문 #핸드드립전문점 #제로페이,"메뉴 이름: 오뎅백반 가격: 5,000&메뉴 이름: 명품육개장 가격: 5,000&메뉴 이름: 전통해장국 가격: 5,000&메뉴 이름: 어묵우동 가격: 5,000&메뉴 이름: 김치뚝배기 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1651821369,
117,강북구,31778557,놀숲 미아사거리역점,4.6,10건,서울 강북구 도봉로 40 8층,강북구 송중동,영업시간&매일 10:00 ~ 24:00,02-946-1114,www.nolsoop.co.kr,#만화카페 #데이트코스 #만화카페 #보드게임 #북카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC67673BBAFA74362B370EEA1776A2C6F,
118,강북구,619167205,빽다방 가오리역점,5.0,3건,서울 강북구 삼양로 433 1층,강북구 인수동,영업시간&매일 08:00 ~ 21:00&휴무일&연중무휴,02-991-0037,paikdabang.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F711CED5CF41B4FB7BF66F5BE16FC0B30,
119,강북구,1956850499,래빗비,4.3,4건,서울 강북구 한천로143길 34-30,강북구 수유3동,"영업시간&월~금 08:30 ~ 23:00&토,일 11:00 ~ 23:00",,,#카페 #제로페이,"메뉴 이름: 에스프레소 가격: 2,500&메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 카페라떼 가격: 3,000&메뉴 이름: 로얄밀크티 가격: 4,000&메뉴 이름: 수제 레몬에이드 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC112F5A87053444C85E3F9569E14E870,
120,강북구,1991221334,마리웨일237 수유점,2.7,3건,서울 강북구 한천로139길 17 1층,강북구 수유3동,영업시간&매일 12:00 ~ 22:00,02-900-7660,www.mariwhale.com,#디저트카페 #제로페이,"메뉴 이름: 아메리카노 (R) 가격: 1,500&메뉴 이름: 아메리카노 (V) 가격: 2,000&메뉴 이름: 카푸치노 (R) 가격: 2,000&메뉴 이름: 카푸치노 (V) 가격: 2,500&메뉴 이름: 카페라떼 (R) 가격: 2,000&메뉴 이름: 카페라떼 (V) 가격: 2,500&메뉴 이름: 바닐라 라떼 (R) 가격: 2,500&메뉴 이름: 바닐라 라떼 (V) 가격: 3,000&메뉴 이름: 카라멜 라떼 (R) 가격: 2,500&메뉴 이름: 카라멜 라떼 (V) 가격: 3,000&메뉴 이름: 카라멜 마끼야또 (R) 가격: 3,500&메뉴 이름: 카라멜 마끼아또 (V) 가격: 4,000&메뉴 이름: 카페모카 (R) 가격: 3,500&메뉴 이름: 카페모카 (V) 가격: 4,000&메뉴 이름: 녹차마리치노 (R) 가격: 3,500&메뉴 이름: 녹차마리치노 (V) 가격: 4,000&메뉴 이름: 딸기마리치노 (R) 가격: 3,500&메뉴 이름: 딸기마리치노 (V) 가격: 4,000&메뉴 이름: 플레인 요거트 마리치노 (R) 가격: 3,500&메뉴 이름: 플레인 요거트 마리치노 (V) 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2519C149578A4ED428,
121,강북구,17063711,드롭바이드롭,4.0,7건,서울 강북구 도봉로68길 33,강북구 미아동,영업시간&매일 08:00 ~ 19:00,,,#카페 #로스팅전문 #북카페 #제로페이,"메뉴 이름: 아메리카노(HOT) 가격: 3,000&메뉴 이름: 카페라떼(HOT) 가격: 3,500&메뉴 이름: 카페모카(HOT) 가격: 3,800&메뉴 이름: 코코넛 커피(ICE) 가격: 4,900&메뉴 이름: 연유 라떼(HOT) 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCFA24E031B8D4529B4A3356BCEE603B0,
122,강북구,178918034,이디야커피 우이역도선사점,4.7,3건,서울 강북구 삼양로173길 21,강북구 우이동,"영업시간&월~금 09:00 ~ 19:00&토,일 08:00 ~ 19:00&공휴일&08:00 ~ 19:00",02-903-1800,ediya.com,#커피전문점 ,,,
123,강북구,820181756,제이도그,5.0,2건,서울 강북구 인수봉로 221-1,강북구 인수동,"영업시간&월,수,목,금,토,일 12:00 ~ 20:00&휴무일&화요일",,,#애견카페 #제로페이,,,
124,강북구,1494484063,오성리,4.3,3건,서울 강북구 삼양로73가길 3,강북구 수유1동,"영업시간&월,수,목,금,토,일 11:00 ~ 22:00&휴무일&화요일",02-988-6272,www.instagram.com/cafe_5sungri,#카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 2shot 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 말차라떼 가격: 4,500&메뉴 이름: 아이스티 가격: 3,500&메뉴 이름: 냉침밀크티 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCFA9BE2DC50E4CE9B162FBC61E699C9C,
125,강북구,15608680,이디야커피 미아역점,3.2,6건,서울 강북구 도봉로 207 1층,강북구 미아동,"영업시간&월~금 07:30 ~ 23:30&토,일 08:00 ~ 23:30&공휴일&08:00 ~ 23:30",02-986-9900,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
126,강북구,27069636,미소다방,0.0,0건,서울 강북구 수유로 75,강북구 수유3동,,070-8961-4526,,#다방 ,,,
127,강북구,1618735091,할아버지카페,5.0,4건,서울 강북구 삼양로173길 40,강북구 우이동,,,,#카페 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노(HOT) 가격: 3,000&메뉴 이름: 카페라떼(HOT) 가격: 4,000&메뉴 이름: 카페모카(HOT) 가격: 4,500&메뉴 이름: 핫쵸코 가격: 5,000&메뉴 이름: 대추자 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F89378384A7E442E49B0D76E892F7699C,
