구|URL_ID|카페명|평점|리뷰개수|주소|영업시간|전화번호|홈페이지주소|태그|메뉴|대표사진주소|
강서구|1943025765|고양이정원|2.7|112건|서울 강서구 개화동로19길 18 1층|영업시간&월~금 11:00 ~ 01:00&토 10:30 ~ 01:00&일 10:30 ~ 21:00&휴무일&연중무휴|02-2665-4507|www.catlover-garden.com|#고양이카페 #고양이카페 #데이트코스||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F052DA572D1F340B4BE1119CF72066FD1
강서구|1524391732|카페움플레이트|4.3|15건|서울 강서구 마곡중앙1로 72 마곡엠밸리10단지 1014동 상가1층 101호|영업시간&월~금 09:30 ~ 21:00&토 11:30 ~ 20:30&일 11:00 ~ 20:30|02-2662-5881|www.um-plate.com|#커피전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2340904858A3F62A3F
강서구|470408699|스타벅스 화곡DT점|3.5|28건|서울 강서구 등촌로 57|영업시간&월~금 07:00 ~ 22:00&토,일 07:30 ~ 22:00&이용시 주의 사항&2022-03-15 Drive Thru 운영시간 07:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD8C0426164634938926A7BEDE582665B
강서구|1170011529|익스큐즈미|3.4|16건|서울 강서구 마곡동로 56 건와빌딩 1층|영업시간&월~금 07:00 ~ 23:00&토 08:00 ~ 23:00&일 09:00 ~ 23:00|070-4247-2019|www.instagram.com/cafe_excuse_me|#카페 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1E95A35594A44083BEF58F73A7F2C2CA
강서구|1445156015|광화문살롱|3.1|27건|서울 강서구 공항대로45길 63 1층 105,106호|영업시간&매일 07:30 ~ 22:00&공휴일&07:30 ~ 22:00|02-2668-3966|www.instagram.com/gwanghwamunsalon|#카페 #디저트카페 #베이커리카페 #테라스가있는 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F531C6ED3CECB4A0392B26097E9ECCE4B
강서구|1593193993|인라이크|4.8|16건|서울 강서구 양천로30길 103|영업시간&월~목 11:00 ~ 20:30&금~일 11:30 ~ 21:00|070-7789-3344|www.instagram.com/_inlike|#디저트카페 #감성카페 #디저트카페 #레터링케이크 #분위기좋은 #수제케이크 #케이크주문제작 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F374462C15E494B75923770BC7D237E6C
강서구|1433534125|스타벅스 마곡나루|3.9|16건|서울 강서구 마곡중앙로 161-17|영업시간&월~금 07:00 ~ 22:00&토,일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5144C9B8D283486686C892DC07E4B088
강서구|482613052|스타벅스 방화DT|3.5|30건|서울 강서구 방화대로 375|영업시간&매일 07:00 ~ 22:00&이용시 주의 사항&2022-03-15 Drive Thru 운영시간 07:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F88C9972B7F4E43898FAAC4431F342E25
강서구|76277836|스타벅스 마곡사이언스타워R|3.4|22건|서울 강서구 마곡동로 62|영업시간&월~금 07:00 ~ 21:00&토,일 09:00 ~ 18:00|1522-3232|www.starbucks.co.kr|#커피전문점 #데이트코스 #로스팅전문 #핸드드립전문점 #카카오페이||
강서구|94707509|하롱하롱|3.0|48건|서울 강서구 마곡서로 152|영업시간&월~금 10:00 ~ 22:00&토,일 11:00 ~ 21:00|||#카페 #노키즈존 #빈티지분위기 #플라워카페 #제로페이||
강서구|1384786431|벌툰 까치산역점|5.0|2건|서울 강서구 강서로 43 2층 201호|영업시간&매일 10:00 ~ 23:00|070-7612-0018|www.beoltoon.co.kr|#만화카페 #데이트코스 #만화카페 #보드게임카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0BDE96C15CA94B08B1C9579830C6748F
강서구|26997475|더플롯커피|4.2|26건|서울 강서구 공항대로45길 7|영업시간&월~금 09:30 ~ 24:00&토,일 10:00 ~ 24:00|070-8840-1884||#커피전문점 #갤러리카페 #로스팅전문 #핸드드립전문점 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FCC9982C4F52D48369DCC7C88F9B767AD
강서구|1660750406|쉐드커피|4.1|19건|서울 강서구 마곡중앙6로 16 마곡지엠지타워 1층 114호|영업시간&월~금 07:30 ~ 21:00&토 11:00 ~ 21:00&일 12:00 ~ 21:00||www.instagram.com/shed_coffee|#디저트카페 #감성카페 #디저트카페||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5E1EFB9118E34872AA7232C978DF0073
강서구|26617152|스타벅스 화곡동점|3.2|22건|서울 강서구 화곡로 142|영업시간&월~토 07:30 ~ 22:00&일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFA7FDA0D6DB54A22ADCBD2C6042612D5
강서구|20046342|스타벅스 까치산역점|2.8|24건|서울 강서구 강서로13길 3|영업시간&월~금 07:30 ~ 22:00&토,일 08:30 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8E98022FC72941D4A836D6382AF65F18
강서구|23325994|스타벅스 발산역|3.4|17건|서울 강서구 강서로 388 1층|영업시간&월~금 07:30 ~ 21:00&토,일 08:30 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||
강서구|1371420528|빌리엔젤 마곡점|3.0|8건|서울 강서구 마곡동로 62 107호|영업시간&월~금 08:00 ~ 23:00&토,일 09:00 ~ 22:00|02-3663-6864|www.billyangel.co.kr|#디저트카페 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F99EE33D8F0AB447780F716E12D36C801
강서구|2021829896|벌툰 마곡발산점|5.0|7건|서울 강서구 공항대로 247 퀸즈파크나인 A동 401, 402호|영업시간&매일 10:00 ~ 23:00|02-6738-1105|www.beoltoon.co.kr|#만화카페 #데이트코스 #만화카페 #보드게임카페 #실내데이트 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1320066040
강서구|1143075069|스타벅스 마곡역|4.7|13건|서울 강서구 공항대로 168 101~105호|영업시간&월~금 07:00 ~ 21:00&토 07:00 ~ 20:00&일 08:00 ~ 20:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FEAF257058E4442E9ADCCB92E7009DB63
강서구|17066752|카카오독애견카페 목동점|3.0|4건|서울 강서구 곰달래로60길 33|영업시간&매일 13:00 ~ 22:00&공휴일&13:00 ~ 22:00&(공휴일 화요일인경우 정상운영)&휴무일&화요일|02-2652-6727|blog.naver.com/biber7770|#애견카페 #데이트코스 #카카오페이 #제로페이||
강서구|2053852189|빌리엔젤 마곡역점|3.9|8건|서울 강서구 마곡중앙로 56|영업시간&월~금 08:00 ~ 22:30&토,일 09:00 ~ 22:30|02-2664-3230||#카페 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F32578A24223741FB8C2234E8A0660096
강서구|1578796891|스타벅스 마곡나루공원|3.8|17건|서울 강서구 마곡중앙5로 47|영업시간&월~금 07:00 ~ 22:00&토,일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA5DFB0FB0649482992851CBCB8044CD2
강서구|1294099295|광화문살롱 마곡나루점|3.6|10건|서울 강서구 마곡중앙로 161-8 두산더랜드파크 D동 1층 105, 106호|영업시간&월~금 09:00 ~ 22:00&토,일 11:00 ~ 21:00&공휴일&11:00 ~ 21:00&이용시 주의 사항&커피메뉴 라스트오더 : 마감30분전 (더치커피류는 가능)|02-6989-8989|instagram.com/gwanghwamoon_mg|#디저트카페 #마곡나루 #마곡나루맛집 #마곡나루카페 #보타닉파크웨딩 #서울식물원 #베이커리카페 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F994227F18C8747048E1552FA7513252F
강서구|1695599417|봉봉키즈 강서점|5.0|1건|서울 강서구 마곡중앙6로 65 지투프라자 5층 504~506호|영업시간&수~금 13:00 ~ 18:30&토 10:30 ~ 19:00&일 10:30 ~ 18:00&토,일 점심시간 12:30 ~ 13:30&휴무일&월,화요일|010-5143-6780|bonbon14.modoo.at|#키즈카페 #베이킹키즈카페 #회식장소 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FDB374EED82C34464A32B755E1E6F397C
강서구|423099390|고양이후추|4.3|7건|서울 강서구 공항대로59다길 267 솔트나인빌리지 1층 102호|영업시간&매일 11:00 ~ 22:00|010-8081-2389|www.instagram.com/antiquejune|#디저트카페 #분위기좋은 #빈티지분위기 #앤틱한 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB04E8A421A16478F9E2ED44F2E1A165C
강서구|933760076|카페비쥬|3.9|8건|서울 강서구 강서로47다길 17|영업시간&월~금 12:00 ~ 22:00&토,일 12:00 ~ 21:00&휴무일&연중무휴||www.instagram.com/cafe._.bijou|#카페 #감성카페 #빈티지분위기 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2ED91E4B5AA541B58F328802B64A0AE1
강서구|528909972|꿀팟만화보드카페|4.2|6건|서울 강서구 마곡중앙로 161-17 보타닉파크타워1 지하1층 B112호|영업시간&월~금 11:00 ~ 02:00&토,일 10:00 ~ 02:00|02-6925-1414|www.instagram.com/ggulpot|#만화카페 #데이트코스 #만화카페 #보드게임카페||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBD5369C430434D3399D294D3D1E9F979
강서구|1580431076|떼헤브|4.3|12건|서울 강서구 마곡서로 175 마곡엠밸리4단지상가동 102호|영업시간&목,금 12:00 ~ 19:00토 12:00 ~ 18:00||www.instagram.com/tes.reves.seoul|#카페 #공방카페 #디저트카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FCF2418BBB622404EB5A867FD2D4AE891
강서구|709297181|비엔나커피하우스 마곡나루역점|3.3|16건|서울 강서구 마곡중앙5로1길 20 219호|영업시간&매일 10:00 ~ 23:00|02-2093-6575|viennacoffeehouse.co.kr|#커피전문점 #데이트코스 #소개팅 #제로페이||
강서구|61350952|헤이더그린|3.4|9건|서울 강서구 오쇠동 114-7|영업시간&매일 11:00 ~ 21:00||www.instagram.com/hey_the_green|#카페 ||
강서구|1037105014|스타벅스 가양역점|3.2|18건|서울 강서구 양천로 476|영업시간&월~금 07:00 ~ 21:00&토 08:00 ~ 21:00&일 08:00 ~ 20:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F97A1DD1C6D8A4FBBB11F93288CA0D10E
강서구|1010426293|스타벅스 마곡GMG|3.4|10건|서울 강서구 마곡중앙6로 16 117~120호|영업시간&월~금 07:00 ~ 21:00&토,일 09:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA20259415D504F0299A35E920E85858D
강서구|1082320725|스타벅스 우장산역|3.0|16건|서울 강서구 강서로 267 송화쇼핑센터 1층,지하층|영업시간&월~금 07:30 ~ 21:00&토,일 08:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #공부하기좋은 #카카오페이||
강서구|1529498058|스타벅스 양천향교역|3.5|11건|서울 강서구 강서로 463|영업시간&화~금 07:00 ~ 18:00&토,일 08:30 ~ 21:00&월 07:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||
강서구|523134585|와밀|4.9|11건|서울 강서구 마곡동로10길 23 마곡파크뷰대방디엠시티오피스텔 1층 105호|영업시간&월~금 08:00 ~ 22:00&토,일 10:00 ~ 21:00&공휴일&10:00 ~ 21:00|0507-1325-9927|www.instagram.com/wamillbakerycafe|#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1653736443
강서구|183746494|맥켄지커피 까치산역점|4.1|11건|서울 강서구 강서로 47-6|영업시간&월~목 08:00 ~ 23:00&금 08:00 ~ 24:00&토 09:00 ~ 24:00&일 09:00 ~ 23:00|02-2604-6323|mackenziecoffee.modoo.at|#카페 #데이트코스 #로스팅전문 #분위기좋은 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEE7C20AF0A104C7F9D5E7EBA4D824BF0
강서구|1335881809|카페희다 마곡점|3.8|10건|서울 강서구 마곡동로3길 26 랑데르2 101호|영업시간&월~금 07:00 ~ 22:00&토,일 11:00 ~ 22:00&공휴일&11:00 ~ 22:00|02-6952-9033|cafeheeda.co.kr|#카페 #레트로풍 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB8D07E7FE64A411892DE172B967A23A2
강서구|91305203|투썸플레이스 마곡점|3.8|11건|서울 강서구 마곡중앙6로 40 장흥빌딩 1, 2층|영업시간&월~금 07:30 ~ 22:00&토,일 08:00 ~ 22:00&공휴일&08:00 ~ 22:00|02-3662-5800|www.twosome.co.kr|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC99483FB25CE4FCC8AF760DEC7CEB53A
강서구|26555748|스타벅스 등촌|2.4|17건|서울 강서구 공항대로 329 1층|영업시간&월~금 08:00 ~ 19:00&토,일 08:30 ~ 19:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||
강서구|388622337|투썸플레이스 발산역점|1.3|26건|서울 강서구 마곡중앙6로 93 열린프라자 1층|영업시간&매일 08:00 ~ 23:00|02-3662-3388|www.twosome.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDAA0B0AC483C4B64B899AE06DDFAEE07
강서구|408681837|삐삐|3.0|3건|서울 강서구 강서로54길 93 1층|영업시간&월요일||www.instagram.com/pippi_coffee|#디저트카페 #레터링케이크 #수제디저트 #케이크주문제작||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7FA9EA8FE30E4D4EB65B6FD208F56B8B
강서구|813462534|디저트39 마곡나루역점|4.0|4건|서울 강서구 마곡중앙로 161-11 힐스테이트에코마곡나루역라마다앙코르서울 A동 1층 126호|영업시간&매일 11:00 ~ 22:00|02-2659-7271|www.dessert39.com|#디저트카페 #디저트카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5BC89988182F4BB08094520888F0ACEE
강서구|26633813|투썸플레이스 까치산역점|2.2|13건|서울 강서구 강서로 43 도양라비앙타워|영업시간&매일 08:00 ~ 23:00|02-2603-9205|www.twosome.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F66D8DCFA41D6489F9A1B395AADA96828
강서구|27500873|카페소금다방|4.1|11건|서울 강서구 공항대로61길 42|영업시간&월~금 09:30 ~ 22:00&토 11:00 ~ 22:00&일 11:00 ~ 15:00|070-4242-3443|www.sogumdabang.com|#카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F160C1FDA4665406EA3DD1A0EBA775BE1
강서구|23522021|투썸플레이스 등촌역점|2.2|10건|서울 강서구 공항대로 519 1층|영업시간&매일 08:00 ~ 23:00|02-3664-2388|www.twosome.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0DB80FEFAC78479D87A7002DE0318C62
강서구|2045647248|세컨드우드진|4.0|15건|서울 강서구 마곡중앙로 161-8|영업시간&월~금 07:30 ~ 22:00&토 12:00 ~ 22:00&일 12:00 ~ 18:00|02-6989-8108|instagram.com/2ndwoodjean|#카페 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1C302E5E39C4436888F6D1C0D6ABBAA9
강서구|22682237|스타벅스 염창역점|3.5|11건|서울 강서구 공항대로 627 대신빌딩 1층|영업시간&월~금 07:00 ~ 22:00&토 08:00 ~ 21:00&일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2129084F55E006D937
강서구|227462278|카페드도서관|3.5|4건|서울 강서구 강서로 385 우성에스비타워 10층|영업시간&매일 11:00 ~ 24:00|02-6398-2253|www.instagram.com/cafedelibrary|#만화카페 #깔끔한 #데이트코스 #만화카페 #북카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F428E484DD8764026B50BD766E84D6078
강서구|1528712525|시크릿쥬쥬&또봇 프리미엄키즈카페 발산점|3.0|6건|서울 강서구 공항대로 222 발산W타워 4층|영업시간&매일 11:00 ~ 19:00&공휴일&11:00 ~ 19:00&이용시 주의 사항&설날,추석 당일은 휴무|02-2665-0204|www.joujutobotkids.com|#키즈카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA8068CE15D304D5B871F69F5317C2FB2
강서구|1648906311|스타벅스 강서구청사거리점|4.4|16건|서울 강서구 화곡로 350 1층 104~107호|영업시간&월~금 07:00 ~ 22:00&토 08:00 ~ 22:00&일 08:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 ||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F236697094D43452D99039239A0749DB3
강서구|788867706|펠어커피초코 마곡점|3.6|9건|서울 강서구 강서로 399 마곡하이마루 1층 108호|영업시간&매일 10:00 ~ 21:00|070-8801-7979|fellacoffeechoco.co.kr|#카페 #로스팅전문 #수제초콜릿 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_823403261
강서구|1850952264|정감|4.0|12건|서울 강서구 강서로33길 48 이니터빙하우스 1층 101호|영업시간&매일 11:00 ~ 22:00&휴무일&연중무휴|||#카페 #감성카페 #피맥 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC5F9E0F14CBF4EE0BC571896A58DD8C7
강서구|997025803|투썸플레이스 강서송정역점|2.1|8건|서울 강서구 공항대로 30 1층|영업시간&매일 08:00 ~ 23:00|02-2666-9337|www.twosome.co.kr|#커피전문점 #카카오페이 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F634126085E5845859F4384EB39C59E29
강서구|1653911689|OMW애견카페|4.3|6건|서울 강서구 화곡로 194-26 1층|영업시간&화~일 12:00 ~ 22:00&휴무일&월요일|010-3663-6778|instagram.com/omw_family|#애견카페 #야외애견카페 #캠핑느낌나는 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3C63CF9D5E6E42DFBB7C56A4691FF8AB
강서구|227130319|153도씨|4.7|6건|서울 강서구 마곡중앙로 161-1 마곡나루역캐슬파크 1층 120호|영업시간&매일 11:00 ~ 23:00|010-8853-0153||#디저트카페 #건강음료 #디저트카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7029309947184C3AB8FA8843381591F4
강서구|1809014025|미스터힐링 마곡발산역점|5.0|4건|서울 강서구 마곡중앙6로 93 열린프라자 4층|영업시간&매일 11:00 ~ 23:30|02-2668-2888|misterhealing.com|#테마카페 #데이트코스 #마사지카페 #보드게임카페 #이색카페 #힐링카페 #제로페이||
강서구|416346364|캐시아커피하우스|3.8|4건|서울 강서구 강서로56가길 141 KM빌딩 1층|영업시간&월~금 08:00 ~ 22:00&토,일 10:00 ~ 22:00|02-3662-0141||#카페 #분위기좋은 #친목모임 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F183502D9E37A427599D6DC8AD864D895
강서구|25143822|설빙 서울화곡역점|2.9|34건|서울 강서구 화곡로 161 대성빌딩 2층|영업시간&매일 10:30 ~ 23:00|02-2699-1357|www.sulbing.com|#디저트카페 #카카오페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9DAEB0312CF643CF89586B98F3AD5FD1
