,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,경도,위도
10,송파구,581669019,서정적살롱,2.4,41건,서울 송파구 석촌호수로 274,송파구 송파1동,영업시간&매일 09:00 ~ 24:00,02-415-7670,,#카페 #데이트코스 #브런치카페 #소개팅 #제로페이,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페라떼 가격: 5,500++메뉴 이름: 카푸치노 가격: 5,500++메뉴 이름: 초콜릿라떼 가격: 6,300++메뉴 이름: 얼그레이 가격: 5,500",,127.1062235,37.51023933
11,송파구,24545480,에브리데이몬데이,4.1,32건,서울 송파구 송파대로48길 14,송파구 송파1동,"영업시간&목~토 12:00 ~ 24:00&화,수 12:00 ~ 20:00&일 12:00 ~ 22:00&휴무일&월요일",010-4393-0622,www.everydaymooonday.com,#갤러리카페 #갤러리카페 #데이트코스 #분위기좋은 #소개팅 #이색카페 #제로페이,"메뉴 이름: 에스프레소 가격: 4,500++메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페 라떼 가격: 5,500++메뉴 이름: 에몬 말차 우유 가격: 6,500++메뉴 이름: 그린키위 레몬에이드 가격: 7,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FDD85888965804272A0A8C162022BD9A6,127.1057549,37.50885202
12,송파구,235831720,카페이클립스,4,30건,서울 송파구 송파대로49길 52 나인파크A 201호,송파구 석촌동,"영업시간&화,수,목,일 12:00 ~ 23:00&금,토 12:00 ~ 24:00&휴무일&월요일",010-7147-0401,www.instagram.com/cafe_eclipse_e,#카페 #데이트코스 #소개팅 #테라스가있는 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC2F82D1F48534C07BB32945D7A180460,127.098969,37.50618819
13,송파구,596720708,얼터너티브,0,0건,서울 송파구 백제고분로46길 26-1 신화빌딩 1층,송파구 송파1동,영업시간&화~일 11:00 ~ 22:00&휴무일&월요일,02-425-0120,www.instagram.com/alternative.coffee,#카페 #제로페이,"메뉴 이름: 아인슈패너 가격: 6,500++메뉴 이름: 노이즈가든 가격: 6,500++메뉴 이름: 그레이 아인슈패너 가격: 6,500++메뉴 이름: 바스크 치즈 케이크 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1236189259,127.1138019,37.50745328
14,송파구,70270612,위커파크,3.8,38건,서울 송파구 석촌호수로 298 잠실대우레이크월드 103-1호,송파구 송파1동,"영업시간&화~금 10:30 ~ 22:00&토,일 12:00 ~ 22:00&휴무일&월요일",,instagram.com/wickerpark_seoul,#카페 #핸드드립전문점,"메뉴 이름: 에스프레소 가격: 4,500++메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 플랫화이트 가격: 5,500++메뉴 이름: 라떼 가격: 5,500++메뉴 이름: 스트로베리&망고 에이드 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F27E08F6B870F473D8856128FA26C2926,127.1081705,37.5115663
15,송파구,800653208,레어마카롱 잠실점,4.8,191건,"서울 송파구 오금로 126 113,114호",송파구 송파1동,영업시간&매일 12:00 ~ 22:00,070-7717-6809,www.instagram.com/rare_macarons,#디저트카페 #데이트코스 #카카오페이,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페 라떼 가격: 4,500++메뉴 이름: 레어 밀크티:얼그레이 가격: 5,500++메뉴 이름: 레어 솔티드 더치 (ICE) 가격: 6,000++메뉴 이름: 레어 솔티드 에스프레소 (ICE) 가격: 6,000++메뉴 이름: 레어 솔티드 말차라떼 (ICE) 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA17253A32F8D448EBFCEE54F020C9343,127.1088038,37.51136676
16,송파구,874421812,디어블라썸커피,4.3,37건,서울 송파구 올림픽로12길 23 1층,송파구 잠실본동,"영업시간&월,화,수,목,일 11:30 ~ 22:00&금,토 11:30 ~ 23:00",02-6014-4619,www.instagram.com/dearblossom_coffee,#카페 #감성카페 #인스타감성 #잠실데이트 #잠실새내카페 #잠실카페 #데이트코스 #제로페이,"메뉴 이름: 아메리카노 가격: 3,800++메뉴 이름: 더티초코 가격: 6,000++메뉴 이름: 베트남 코코넛커피 가격: 6,500++메뉴 이름: 무화과토스트 가격: 7,500++메뉴 이름: 밀크티 보틀 가격: 6,000++메뉴 이름: 스누피2단크로플 가격: 8,500++메뉴 이름: 카페라떼 가격: 4,500++메뉴 이름: 딸기라떼 (ICE) 가격: 6,500++메뉴 이름: 생크림 쑥쑥라떼 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F020B817987C147E19DF975E75EF4C395,127.0833678,37.5095188
17,송파구,1112770031,카페온화 송파점,2.9,43건,서울 송파구 백제고분로45길 15 2층,송파구 송파1동,영업시간&매일 12:00 ~ 21:00&매일 라스트오더 ~ 20:00,,www.instagram.com/onhwa_cafe,#카페 #데이트코스 #핸드드립전문점 #제로페이,"메뉴 이름: 핸드드립 온 (HOT) 가격: 5,900++메뉴 이름: 핸드드립 화 (HOT) 가격: 5,900++메뉴 이름: 고구마 수플레팬케이크 가격: 18,000++메뉴 이름: 카페라떼 (HOT) 가격: 6,500++메뉴 이름: 말차라떼 (HOT) 가격: 7,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF9603EC83C964102A363D7BD32F425DE,127.1096624,37.50958491
18,송파구,1215442657,카페노티드 잠실,3.4,90건,서울 송파구 백제고분로45길 3 2층,송파구 송파1동,영업시간&매일 10:00 ~ 21:00&이용시 주의 사항&2022년 설날 연휴 휴무 없이 정상 영업,070-8836-9377,www.instagram.com/cafeknotted,#카페 ,"메뉴 이름: 바닐라도넛 가격: 3,000++메뉴 이름: 얼그레이도넛 가격: 3,000++메뉴 이름: 초코푸딩도넛 가격: 3,500++메뉴 이름: AMERICANO 가격: 4,000++메뉴 이름: CAFE LATTE 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9EAB231B5E8545828961415739C51928,127.1106645,37.50903613
19,송파구,125603741,피치그레이,4.2,23건,서울 송파구 가락로21길 14-1 1층,송파구 송파1동,영업시간&매일 11:00 ~ 21:00&휴무일&연중무휴&(임시휴일 홈페이지 공지 ),02-412-2726,www.instagram.com/peach_gray,#커피전문점 #데이트코스 #드로잉카페 #이색카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 더치 아메리카노 가격: 5,000++메뉴 이름: 라떼 가격: 5,000++메뉴 이름: 밀크티 가격: 5,500++메뉴 이름: 레몬차 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F84477BFD121E4504B88427EB5BF10699,127.1109393,37.50364799
20,송파구,26869549,홍팥집 오금점,4,26건,서울 송파구 성내천로 77 1층,송파구 오금동,영업시간&매일 11:00 ~ 22:00,02-430-6577,www.hongpotzip.com,#디저트카페 #카카오페이 #제로페이,"메뉴 이름: 앙금빵 선물상자 (12개) 가격: 20,000++메뉴 이름: 팥빙수 가격: 5,500++메뉴 이름: 생크림 단팥빵, 호두단팥빵 가격: 3,000++메뉴 이름: 단팥죽 가격: 5,500++메뉴 이름: 상투과자 가격: 5,000++메뉴 이름: 아메리카노 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5F31461FBE754455BC8944C830DC1856,127.1382371,37.50159968
21,송파구,1837745862,프레스커피,3.4,40건,서울 송파구 백제고분로45길 17-3 4층,송파구 송파1동,영업시간&화~일 12:00 ~ 22:00&휴무일&월요일,,www.instagram.com/pres_coffee,#커피전문점 #루프탑있는,"메뉴 이름: 블랙 숏 가격: 5,000++메뉴 이름: 블랙 롱 가격: 5,000++메뉴 이름: 초콜릿 밀크 가격: 7,000++메뉴 이름: 레몬 에이드 가격: 8,000++메뉴 이름: 스티븐 스미스 티 메이커 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F966C5DFCC2804B4DA8B57A2A5320D2C0,127.1094299,37.50955935
22,송파구,438591937,커피바이,4.3,27건,서울 송파구 백제고분로17길 56 2층,송파구 잠실본동,영업시간&매일 10:00 ~ 21:00,02-415-4153,coffeebuy.modoo.at,#커피전문점 #데이트코스 #디저트카페 #로스팅전문 #분위기좋은 #빈티지분위기 #수제디저트 #커피교육 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페라떼 가격: 4,500++메뉴 이름: 카페모카 가격: 5,000++메뉴 이름: 녹차라떼 가격: 5,500++메뉴 이름: 허니레몬티 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6E2FBD97088449EAB2602BF4201DC2AF,127.0852769,37.51045274
23,송파구,1901008011,꼬앙드파리,4.1,20건,서울 송파구 마천로7길 18 1층,송파구 오금동,"영업시간&화~금 11:30 ~ 18:00&토 11:30 ~ 19:30&화~토 브레이크타임 14:30 ~ 15:00&휴무일&월,일요일",,www.instagram.com/coindeparis_,#디저트카페 #브런치카페 #제로페이,"메뉴 이름: 파리브랙퍼스트 가격: 6,000++메뉴 이름: 마지판 가격: 6,000++메뉴 이름: 에프리콧 블러썸 가격: 6,000++메뉴 이름: 프랜치 그레이 가격: 6,000++메뉴 이름: 마 디톡스 가격: 7,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAE5FE88F69AD48EEB6AE818CC91616E6,127.1284714,37.50941689
24,송파구,1860330877,카페 페퍼,3.6,48건,서울 송파구 백제고분로45길 12 2층,송파구 송파1동,영업시간&매일 12:00 ~ 21:00,02-421-0514,instagram.com/cafe_pepper_,#카페 #디저트카페 #베이커리카페,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 라떼 가격: 5,000++메뉴 이름: 페퍼커피(ice) 가격: 5,500++메뉴 이름: 스트로베리 레몬 에이드 가격: 6,000++메뉴 이름: 카모마일 티 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCEE9D5BA247945F09B67966D061BE2E0,127.1101516,37.50962483
25,송파구,17591732,뽀로로파크 잠실롯데월드점,3.2,10건,서울 송파구 올림픽로 240 롯데월드 내,송파구 잠실3동,영업시간&매일 11:00 ~ 19:00&휴무일&연중무휴,1661-6371,www.pororopark.com,#키즈카페 ,,,127.0953685,37.51096772
26,송파구,755265788,가배도 송파점,3.3,64건,서울 송파구 백제고분로45길 6 은진빌딩 2층 201호,송파구 송파1동,"영업시간&월~금 12:00 ~ 22:00&토,일 11:00 ~ 22:30",,www.instagram.com/gbdcoffee,#카페 #제로페이,"메뉴 이름: 판나코타 가격: 5,000++메뉴 이름: 가배 가격: 4,500++메뉴 이름: 라떼 가격: 5,000++메뉴 이름: 사쿠란보 가격: 7,000++메뉴 이름: 가배도밀크티 가격: 7,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7C9DF37C376940E0B884EDB2E23EAE80,127.1108394,37.50926764
27,송파구,1272240792,코히루,4.3,35건,서울 송파구 오금로 148 2층 202호,송파구 송파1동,영업시간&매일 12:00 ~ 22:00,070-8834-5252,www.instagram.com/cafekohiru,#카페 #송리단길맛집 #송리단길카페 #아인슈패너 #잠실카페 #테린느 #감성카페 #데이트코스 #빈티지분위기 #앤틱한 #제로페이,"메뉴 이름: 시트러스 에이드 가격: 6,000++메뉴 이름: 말차 테린느 가격: 5,500++메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 애플시나몬티 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F348984892DE04AF6B0E3D1229822E15D,127.1111252,37.51048091
28,송파구,1193286973,리프레쉬커피,4.2,25건,서울 송파구 송이로30길 11,송파구 장지동,"영업시간&월~금 09:00 ~ 22:00&토,일 10:00 ~ 22:00",02-400-0910,smartstore.naver.com/refreshcoffee,#커피전문점 #디저트카페 #로스팅전문,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페라떼 가격: 4,500++메뉴 이름: 콜드브루 가격: 5,500++메뉴 이름: 아인슈페너 가격: 6,000++메뉴 이름: 유자슬러쉬 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6AAC15E2FF6D40E4BB3C7BD567A9FDF1,127.1305661,37.48715865
29,송파구,1859284257,터치183,4.8,4건,서울 송파구 위례성대로 126,송파구 방이1동,영업시간&매일 09:00 ~ 21:00,0507-1409-1500,instagram.com/touch183,#카페 #데이트코스 #베이커리카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페라떼 가격: 5,500++메뉴 이름: 립톤아이스티 가격: 4,500++메뉴 이름: 유기농차 가격: 6,000++메뉴 이름: 우유 아이스크림 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAC18A25B1480455383C83B396486E573,127.1256992,37.51227104
30,송파구,22547048,스타벅스 석촌호수점,3.7,39건,"서울 송파구 석촌호수로 262 지상 1, 2층",송파구 송파1동,영업시간&매일 08:00 ~ 22:00,1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100++메뉴 이름: 슈크림 라떼 가격: 6,100++메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500++메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 오늘의 커피 가격: 4,200++메뉴 이름: 카푸치노 가격: 5,000++메뉴 이름: 카페 라떼 가격: 5,000++메뉴 이름: 카페 모카 가격: 5,500++메뉴 이름: 카페 아메리카노 가격: 4,500++메뉴 이름: 카라멜 마키아또 가격: 5,900++메뉴 이름: 화이트 초콜릿 모카 가격: 5,900++메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900++메뉴 이름: 자바 칩 프라푸치노 가격: 6,300++메뉴 이름: 망고 바나나 블렌디드 가격: 6,300++메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 콜드 브루 가격: 4,900++메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800++메뉴 이름: 디카페인 카페 라떼 가격: 5,300++메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100++메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F214B424F55E006D41C,127.105237,37.50944176
31,송파구,321073714,카페미뇽,2.9,15건,서울 송파구 오금로11길 12 1층 105호,송파구 방이2동,영업시간&매일 08:00 ~ 24:00,,,#디저트카페 #디저트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 카페모카 가격: 5,500++메뉴 이름: 할리페뇨소시지 가격: 3,200++메뉴 이름: 키쉬로렌 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F69AC9080BC234E4CB4783D344B7BFBF0,127.1085545,37.51441136
32,송파구,19432583,잉클링,3.9,16건,서울 송파구 양재대로60길 3-5 보우빌딩 1층,송파구 가락본동,영업시간&월~토 10:00 ~ 22:00&기타&(브런치 주문가능 시간 10:00~20:00)&휴무일&일요일,02-565-5194,blog.naver.com/cafeinkling,#카페 #데이트코스 #분위기좋은 #브런치카페 #소개팅 #친목모임 #핸드드립전문점 #회식장소 #카카오페이 #제로페이,"메뉴 이름: 풍기 샐러드 가격: 16,000++메뉴 이름: 머쉬룸?불고기 파니니 가격: 13,000++메뉴 이름: 리코타치즈샐러드 가격: 13,000++메뉴 이름: 그릴드닭가슴살 샐러드 가격: 15,000++메뉴 이름: 한치샐러드 가격: 17,000++메뉴 이름: 베이컨빠네 가격: 16,000++메뉴 이름: 새우빠네 가격: 16,000++메뉴 이름: 쉬림프올리오 가격: 17,000++메뉴 이름: 로제파스타 가격: 16,000++메뉴 이름: 뽀모도로피자 가격: 24,000++메뉴 이름: 블루베리 고르곤 피자 가격: 24,000++메뉴 이름: 아메리카노 가격: 3,500++메뉴 이름: 핸드드립 가격: 5,000++메뉴 이름: 새우빠네 가격: 16,000++메뉴 이름: 햄치즈파니니 가격: 10,000++메뉴 이름: 아메리카노 가격: 3,500++메뉴 이름: 포르치니알리오 가격: 17,000++메뉴 이름: 뽈로치즈랩 가격: 14,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC7846F54A7944481AD272861574193BA,127.1168665,37.49879217
33,송파구,1416428207,카페드로잉,1.4,31건,서울 송파구 송파대로 111 파크하비오 202동 1층 166~170호,송파구 문정2동,영업시간&매일 09:30 ~ 23:30,,,#테마카페 #데이트코스 #드로잉카페 #브런치카페,"메뉴 이름: 드로잉 프렌치 토스트 가격: 19,900++메뉴 이름: 베리 팬케이크 가격: 23,500++메뉴 이름: 오리지널 오믈렛 가격: 23,500++메뉴 이름: 다크 쇼콜라 (조각) 가격: 13,000++메뉴 이름: 레몬 타르트 (조각) 가격: 13,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD63226E45A0649B589A9EC0937946E61,127.1240049,37.4814909
34,송파구,590696681,카페그리너티,4.8,25건,서울 송파구 풍성로23길 17 1층,송파구 풍납1동,영업시간&화~일 10:00 ~ 21:00&휴무일&월요일,,www.instagram.com/cafe.greenutty,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3303D51E491B48808D32701B7CDC2B59,127.1196556,37.53521833
35,송파구,223148556,이월로스터스 송파점,3.8,34건,서울 송파구 백제고분로45길 14,송파구 송파1동,"영업시간&월~금 10:00 ~ 22:00&토,일 10:00 ~ 22:00",070-8839-1004,www.febroasters.com,#카페 #로스팅전문 #제로페이,"메뉴 이름: 에스프레소 가격: 4,000++메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 라떼 가격: 4,500++메뉴 이름: 초코 가격: 5,500++메뉴 이름: 얼그레이 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDABD7A19E39840ADBE4548A6C98E0E95,127.1100035,37.50967617
36,송파구,1412779282,피스인더커피,4.2,40건,서울 송파구 석촌호수로 258,송파구 송파1동,영업시간&매일 10:30 ~ 24:00,02-418-8887,instagram.com/peaceinthecoffee_,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F10479B988B13439A983A78A565D611BA,127.1048915,37.50911503
37,송파구,2022863434,비엔나커피하우스 잠실역점,2.1,7건,서울 송파구 올림픽로 293-19,송파구 잠실6동,영업시간&월~금 07:30 ~ 22:00&토 08:00 ~ 22:00&휴무일&일요일,02-418-1683,,#카페 #데이트코스 #제로페이,"메뉴 이름: 아인슈패너 가격: 5,500++메뉴 이름: 레체레체 멜랑즈 가격: 6,500++메뉴 이름: 프리미엄 아메리카노 가격: 5,500++메뉴 이름: 애플 블랙커런트 티 에이드 가격: 5,000++메뉴 이름: 베일리스 라떼 가격: 8,800++메뉴 이름: 아메리카노 가격: 4,200++메뉴 이름: 카페라떼 가격: 4,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF1BA6336490B41E59AD7B83C97C1CE3E,127.1024807,37.51512352
